Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.02,8,8.66655e-05,0.0800908,0.919909,0.310725,0.689275
0.02,8,8.69004e-05,0.0893914,0.910609,0.351337,0.648663
0.02,8,8.71353e-05,0.0964224,0.903578,0.380911,0.619089
0.02,8,8.73701e-05,0.105725,0.894275,0.412799,0.587201
0.02,8,8.7605e-05,0.121878,0.878122,0.452541,0.547459
0.02,8,8.78399e-05,0.138695,0.861305,0.483723,0.516277
0.02,8,8.80747e-05,0.13635,0.86365,0.483705,0.516295
0.02,8,8.83096e-05,0.151712,0.848288,0.538793,0.461207
0.02,8,8.85445e-05,0.172299,0.827701,0.574236,0.425764
0.02,8,8.87793e-05,0.190979,0.809021,0.599559,0.400441
0.02,8,8.90142e-05,0.199927,0.800073,0.614553,0.385447
0.02,8,8.92491e-05,0.235223,0.764777,0.671502,0.328498
0.02,8,8.94839e-05,0.227083,0.772917,0.648946,0.351054
0.02,8,8.97188e-05,0.239889,0.760111,0.700784,0.299216
0.02,8,8.99537e-05,0.243295,0.756705,0.718362,0.281638
0.02,8,9.01885e-05,0.268518,0.731482,0.766936,0.233064
0.02,8,9.04234e-05,0.316108,0.683892,0.811929,0.188071
0.02,8,9.06583e-05,0.334682,0.665318,0.811305,0.188695
0.02,8,9.08931e-05,0.356316,0.643684,0.837349,0.162651
0.02,8,9.1128e-05,0.378491,0.621509,0.860492,0.139508
0.02,8,9.13629e-05,0.391611,0.608389,0.87476,0.12524
0.02,8,9.15977e-05,0.399643,0.600357,0.891907,0.108093
0.02,8,9.18326e-05,0.43635,0.56365,0.926329,0.073671
0.02,8,9.20675e-05,0.468921,0.531079,0.940012,0.0599877
0.02,8,9.23023e-05,0.483791,0.516209,0.94674,0.05326
0.02,8,9.25372e-05,0.492712,0.507288,0.956732,0.0432678
0.02,8,9.27721e-05,0.526105,0.473895,0.976382,0.023618
0.02,8,9.30069e-05,0.557762,0.442238,0.984217,0.0157828
0.02,8,9.32418e-05,0.612302,0.387698,0.99467,0.00532966
0.02,8,9.34766e-05,0.632669,0.367331,0.993768,0.00623154
0.02,8,9.37115e-05,0.670297,0.329703,0.998446,0.00155405
0.02,8,9.39464e-05,0.703348,0.296652,0.99828,0.00172031
0.02,8,9.41812e-05,0.712601,0.287399,0.99328,0.00672024
0.02,8,9.44161e-05,0.729721,0.270279,0.990942,0.00905762
0.02,8,9.4651e-05,0.747715,0.252285,0.986137,0.0138628
0.02,8,9.48858e-05,0.760157,0.239843,0.977217,0.0227828
0.02,8,9.51207e-05,0.81361,0.18639,0.983269,0.0167306
0.02,8,9.53556e-05,0.834194,0.165806,0.961473,0.0385273
0.02,8,9.55904e-05,0.854814,0.145186,0.9497,0.0502999
0.02,8,9.58253e-05,0.883121,0.116879,0.942356,0.0576441
0.02,8,9.60602e-05,0.905187,0.0948125,0.924822,0.0751781
0.02,8,9.6295e-05,0.909637,0.0903629,0.891579,0.108421
0.02,8,9.65299e-05,0.930229,0.0697713,0.891807,0.108193
0.02,8,9.67648e-05,0.932202,0.0677982,0.849677,0.150323
0.02,8,9.69996e-05,0.936524,0.0634758,0.831308,0.168692
0.02,8,9.72345e-05,0.934327,0.0656732,0.798292,0.201708
0.02,8,9.74694e-05,0.942191,0.0578094,0.791609,0.208391
0.02,8,9.77042e-05,0.951512,0.0484882,0.77253,0.22747
0.02,8,9.79391e-05,0.957146,0.0428536,0.743261,0.256739
0.02,8,9.8174e-05,0.963375,0.0366252,0.722234,0.277766
0.02,8,9.84088e-05,0.952492,0.0475076,0.656858,0.343142
0.02,8,9.86437e-05,0.947623,0.0523774,0.644,0.356
0.02,8,9.88786e-05,0.947331,0.0526687,0.629013,0.370987
0.02,8,9.91134e-05,0.94279,0.0572104,0.593213,0.406787
0.02,8,9.93483e-05,0.936296,0.0637038,0.56192,0.43808
0.02,8,9.95832e-05,0.924587,0.0754127,0.527275,0.472725
0.02,8,9.9818e-05,0.915879,0.0841208,0.503197,0.496803
0.02,8,0.000100053,0.901559,0.0984415,0.462364,0.537636
0.02,8,0.000100288,0.885631,0.114369,0.431552,0.568448
0.02,8,0.000100523,0.882317,0.117683,0.422839,0.577161
0.02,8,0.000100757,0.846595,0.153405,0.348985,0.651015
0.02,8,0.000100992,0.832504,0.167496,0.353877,0.646123
0.02,8,0.000101227,0.806523,0.193477,0.31074,0.68926
0.02,8,0.000101462,0.775056,0.224944,0.277499,0.722501
0.02,8,0.000101697,0.777136,0.222864,0.285677,0.714323
0.02,8,0.000101932,0.746338,0.253662,0.226459,0.773541
0.02,8,0.000102167,0.691159,0.308841,0.181684,0.818316
0.02,8,0.000102402,0.650795,0.349205,0.171702,0.828298
0.02,8,0.000102636,0.640909,0.359091,0.172768,0.827232
0.02,8,0.000102871,0.650754,0.349246,0.165387,0.834613
0.02,8,0.000103106,0.608885,0.391115,0.108008,0.891992
0.02,8,0.000103341,0.584513,0.415487,0.101506,0.898494
0.02,8,0.000103576,0.556934,0.443066,0.0824855,0.917515
0.02,8,0.000103811,0.532117,0.467883,0.0677869,0.932213
0.02,8,0.000104046,0.494292,0.505708,0.0471144,0.952886
0.02,8,0.00010428,0.43576,0.56424,0.0282405,0.97176
0.02,8,0.000104515,0.41104,0.58896,0.0299269,0.970073
0.02,8,0.00010475,0.361729,0.638271,0.014313,0.985687
0.02,8,0.000104985,0.382397,0.617603,0.0268449,0.973155
0.02,8,0.00010522,0.371385,0.628615,0.0115694,0.988431
0.02,8,0.000105455,0.354902,0.645098,0.00656666,0.993433
0.02,8,0.00010569,0.336394,0.663606,0.00425116,0.995749
0.02,8,0.000105925,0.323142,0.676858,0.00520667,0.994793
0.02,8,0.000106159,0.277414,0.722586,0.00289184,0.997108
0.02,8,0.000106394,0.248469,0.751531,0.0095179,0.990482
0.02,8,0.000106629,0.228,0.772,0.0181327,0.981867
0.02,8,0.000106864,0.201517,0.798483,0.0238579,0.976142
0.02,8,0.000107099,0.187213,0.812787,0.0387655,0.961235
0.02,8,0.000107334,0.170476,0.829524,0.0495583,0.950442
0.02,8,0.000107569,0.148283,0.851717,0.0597135,0.940287
0.02,8,0.000107803,0.11373,0.88627,0.0642932,0.935707
0.02,8,0.000108038,0.0938858,0.906114,0.0899544,0.910046
0.02,8,0.000108273,0.0858247,0.914175,0.119084,0.880916
0.02,8,0.000108508,0.0623138,0.937686,0.118037,0.881963
0.02,8,0.000108743,0.0531042,0.946896,0.153987,0.846013
0.02,8,0.000108978,0.0462461,0.953754,0.176757,0.823243
0.02,8,0.000109213,0.0419653,0.958035,0.202624,0.797376
0.02,8,0.000109448,0.0365102,0.96349,0.22537,0.77463
0.02,8,0.000109682,0.0387499,0.96125,0.26533,0.73467
0.02,8,0.000109917,0.0442688,0.955731,0.295451,0.704549
0.02,8,0.000110152,0.040449,0.959551,0.299929,0.700071
0.02,8,0.000110387,0.0403844,0.959616,0.336205,0.663795
0.02,8,0.000110622,0.0477589,0.952241,0.380173,0.619827
0.02,8,0.000110857,0.0535692,0.946431,0.39926,0.60074
0.02,8,0.000111092,0.0462836,0.953716,0.398357,0.601643
0.02,8,0.000111326,0.0540637,0.945936,0.461397,0.538603
0.02,8,0.000111561,0.0589609,0.941039,0.481879,0.518121
0.02,8,0.000111796,0.0684138,0.931586,0.519685,0.480315
0.02,8,0.000112031,0.0752431,0.924757,0.544365,0.455635
0.02,8,0.000112266,0.0947998,0.9052,0.597271,0.402729
0.02,8,0.000112501,0.11262,0.88738,0.62192,0.37808
0.02,8,0.000112736,0.122793,0.877207,0.637193,0.362807
0.02,8,0.000112971,0.12778,0.87222,0.657062,0.342938
0.02,8,0.000113205,0.157159,0.842841,0.716861,0.283139
0.02,8,0.00011344,0.200483,0.799517,0.757429,0.242571
0.02,8,0.000113675,0.229758,0.770242,0.76529,0.23471
0.02,8,0.00011391,0.252819,0.747181,0.785707,0.214293
0.02,8,0.000114145,0.289499,0.710501,0.823093,0.176907
0.02,8,0.00011438,0.327002,0.672998,0.844747,0.155253
0.02,8,0.000114615,0.345773,0.654227,0.852443,0.147557
0.02,8,0.000114849,0.324258,0.675742,0.844227,0.155773
0.02,8,0.000115084,0.354605,0.645395,0.901991,0.0980091
0.02,8,0.000115319,0.383164,0.616836,0.919476,0.0805242
0.02,8,0.000115554,0.410248,0.589752,0.935868,0.0641319
0.02,8,0.000115789,0.435494,0.564506,0.950092,0.0499083
0.02,8,0.000116024,0.456653,0.543347,0.959936,0.0400642
0.02,8,0.000116259,0.470715,0.529285,0.967751,0.0322489
0.02,8,0.000116494,0.46723,0.53277,0.971543,0.0284568
0.02,8,0.000116728,0.511744,0.488256,0.991822,0.00817849
0.02,8,0.000116963,0.515811,0.484189,0.989784,0.0102161
0.02,8,0.000117198,0.54968,0.45032,0.998025,0.00197546
0.02,8,0.000117433,0.57616,0.42384,0.998959,0.00104121
0.02,8,0.000117668,0.608108,0.391892,0.998456,0.00154435
0.02,8,0.000117903,0.609478,0.390522,0.99069,0.0093097
0.02,8,0.000118138,0.624676,0.375324,0.987779,0.0122214
0.02,8,0.000118372,0.627408,0.372592,0.977447,0.0225526
0.02,8,0.000118607,0.640085,0.359915,0.973446,0.0265542
0.02,8,0.000118842,0.66267,0.33733,0.966791,0.0332093
0.02,8,0.000119077,0.672031,0.327969,0.948525,0.0514755
0.02,8,0.000119312,0.682057,0.317943,0.934373,0.0656272
0.02,8,0.000119547,0.687629,0.312371,0.915437,0.0845629
0.02,8,0.000119782,0.698526,0.301474,0.90224,0.0977596
0.02,8,0.000120017,0.721337,0.278663,0.891332,0.108668
0.02,8,0.000120251,0.706481,0.293519,0.843647,0.156353
0.02,8,0.000120486,0.693085,0.306915,0.820132,0.179868
0.02,8,0.000120721,0.696714,0.303286,0.810764,0.189236
0.02,8,0.000120956,0.706233,0.293767,0.79309,0.20691
0.02,8,0.000121191,0.708939,0.291061,0.761598,0.238402
0.02,8,0.000121426,0.706536,0.293464,0.729301,0.270699
0.02,8,0.000121661,0.71995,0.28005,0.717251,0.282749
0.02,8,0.000121895,0.716692,0.283308,0.6716,0.3284
0.02,8,0.00012213,0.745434,0.254566,0.67653,0.32347
0.02,8,0.000122365,0.764437,0.235563,0.63773,0.36227
0.02,8,0.0001226,0.771631,0.228369,0.59289,0.40711
0.02,8,0.000122835,0.792799,0.207201,0.580331,0.419669
0.02,8,0.00012307,0.821368,0.178632,0.561892,0.438108
0.02,8,0.000123305,0.835038,0.164962,0.516286,0.483714
0.02,8,0.000123539,0.841187,0.158813,0.478618,0.521382
0.02,8,0.000123774,0.826822,0.173178,0.421263,0.578737
0.02,8,0.000124009,0.821503,0.178497,0.404171,0.595829
0.02,8,0.000124244,0.802736,0.197264,0.366554,0.633446
0.02,8,0.000124479,0.779937,0.220063,0.338014,0.661986
0.02,8,0.000124714,0.763585,0.236415,0.31931,0.68069
0.02,8,0.000124949,0.753029,0.246971,0.300737,0.699263
0.02,8,0.000125184,0.74847,0.25153,0.279396,0.720604
0.02,8,0.000125418,0.728974,0.271026,0.239177,0.760823
0.02,8,0.000125653,0.697301,0.302699,0.202604,0.797396
0.02,8,0.000125888,0.684248,0.315752,0.195642,0.804358
0.02,8,0.000126123,0.638281,0.361719,0.147356,0.852644
0.02,8,0.000126358,0.607475,0.392525,0.137535,0.862465
0.02,8,0.000126593,0.578037,0.421963,0.118846,0.881154
0.02,8,0.000126828,0.530026,0.469974,0.0892771,0.910723
0.02,8,0.000127062,0.500795,0.499205,0.0837861,0.916214
0.02,8,0.000127297,0.454602,0.545398,0.0603505,0.93965
0.02,8,0.000127532,0.419213,0.580787,0.0512676,0.948732
0.02,8,0.000127767,0.383685,0.616315,0.038815,0.961185
0.02,8,0.000128002,0.348588,0.651412,0.0284687,0.971531
0.02,8,0.000128237,0.32119,0.67881,0.021658,0.978342
0.02,8,0.000128472,0.285532,0.714468,0.0123125,0.987688
0.02,8,0.000128707,0.25987,0.74013,0.00912101,0.990879
0.02,8,0.000128941,0.233148,0.766852,0.00540046,0.9946
0.02,8,0.000129176,0.211739,0.788261,0.00478431,0.995216
0.02,8,0.000129411,0.179989,0.820011,0.00388138,0.996119
0.02,8,0.000129646,0.15434,0.84566,0.00727803,0.992722
0.02,8,0.000129881,0.133596,0.866404,0.0126816,0.987318
0.02,8,0.000130116,0.110768,0.889232,0.0175519,0.982448
0.02,8,0.000130351,0.105284,0.894716,0.0346546,0.965345
0.02,8,0.000130585,0.0836431,0.916357,0.034841,0.965159
0.02,8,0.00013082,0.0785238,0.921476,0.0577354,0.942265
0.02,8,0.000131055,0.0694321,0.930568,0.0672805,0.932719
0.02,8,0.00013129,0.0477099,0.95229,0.0680289,0.931971
0.02,8,0.000131525,0.0543517,0.945648,0.121528,0.878472
0.02,8,0.00013176,0.034436,0.965564,0.0996833,0.900317
0.02,8,0.000131995,0.0255757,0.974424,0.132084,0.867916
0.02,8,0.00013223,0.0217015,0.978299,0.159912,0.840088
0.02,8,0.000132464,0.016745,0.983255,0.173935,0.826065
0.02,8,0.000132699,0.0207333,0.979267,0.217927,0.782073
0.02,8,0.000132934,0.0274752,0.972525,0.246418,0.753582
0.02,8,0.000133169,0.0211958,0.978804,0.232307,0.767693
0.02,8,0.000133404,0.0241797,0.97582,0.27994,0.72006
0.02,8,0.000133639,0.0294243,0.970576,0.310595,0.689405
0.02,8,0.000133874,0.0368645,0.963136,0.344944,0.655056
0.02,8,0.000134108,0.0575581,0.942442,0.400972,0.599028
0.02,8,0.000134343,0.0642486,0.935751,0.395142,0.604858
0.02,8,0.000134578,0.0838046,0.916195,0.447906,0.552094
0.02,8,0.000134813,0.100124,0.899876,0.469772,0.530228
0.02,8,0.000135048,0.118747,0.881253,0.501891,0.498109
0.02,8,0.000135283,0.126059,0.873941,0.513936,0.486064
0.02,8,0.000135518,0.150812,0.849188,0.569209,0.430791
0.02,8,0.000135753,0.160303,0.839697,0.577534,0.422466
0.02,8,0.000135987,0.178733,0.821267,0.621517,0.378483
0.02,8,0.000136222,0.20216,0.79784,0.657231,0.342769
0.02,8,0.000136457,0.225568,0.774432,0.683606,0.316394
0.02,8,0.000136692,0.253793,0.746207,0.713525,0.286475
0.02,8,0.000136927,0.243072,0.756928,0.69885,0.30115
0.02,8,0.000137162,0.292073,0.707927,0.78487,0.21513
0.02,8,0.000137397,0.314974,0.685026,0.784608,0.215392
0.02,8,0.000137631,0.359184,0.640816,0.825609,0.174391
0.02,8,0.000137866,0.356322,0.643678,0.810954,0.189046
0.02,8,0.000138101,0.385611,0.614389,0.858278,0.141722
0.02,8,0.000138336,0.396823,0.603177,0.866495,0.133505
0.02,8,0.000138571,0.436986,0.563014,0.904322,0.0956785
0.02,8,0.000138806,0.476525,0.523475,0.920953,0.0790469
0.02,8,0.000139041,0.505582,0.494418,0.931907,0.0680935
0.02,8,0.000139276,0.510965,0.489035,0.935735,0.0642648
0.02,8,0.00013951,0.523973,0.476027,0.953533,0.0464665
0.02,8,0.000139745,0.556024,0.443976,0.972173,0.0278272
0.02,8,0.00013998,0.570287,0.429713,0.975841,0.0241588
0.02,8,0.000140215,0.598717,0.401283,0.986477,0.0135228
0.02,8,0.00014045,0.617022,0.382978,0.989791,0.010209
0.02,8,0.000140685,0.671963,0.328037,0.998045,0.00195456
0.02,8,0.00014092,0.699728,0.300272,0.99568,0.00431997
0.02,8,0.000141154,0.731768,0.268232,0.99526,0.00473957
0.02,8,0.000141389,0.758627,0.241373,0.991381,0.00861944
0.02,8,0.000141624,0.786302,0.213698,0.986542,0.0134584
0.02,8,0.000141859,0.811487,0.188513,0.978858,0.0211418
0.02,8,0.000142094,0.826159,0.173841,0.96553,0.0344696
0.02,8,0.000142329,0.846955,0.153045,0.957942,0.0420584
0.02,8,0.000142564,0.867148,0.132852,0.946,0.0540003
0.02,8,0.000142798,0.8903,0.1097,0.93562,0.0643801
0.02,8,0.000143033,0.90101,0.0989902,0.910779,0.089221
0.02,8,0.000143268,0.909593,0.0904068,0.89212,0.10788
0.02,8,0.000143503,0.92381,0.0761901,0.882139,0.117861
0.02,8,0.000143738,0.947903,0.0520975,0.879841,0.120159
0.02,8,0.000143973,0.947603,0.0523968,0.825343,0.174657
0.02,8,0.000144208,0.952028,0.0479716,0.815123,0.184877
0.02,8,0.000144443,0.962618,0.037382,0.807307,0.192693
0.02,8,0.000144677,0.958646,0.0413543,0.754253,0.245747
0.02,8,0.000144912,0.97169,0.0283102,0.766053,0.233947
0.02,8,0.000145147,0.976376,0.0236238,0.725018,0.274982
0.02,8,0.000145382,0.972275,0.0277254,0.679325,0.320675
0.02,8,0.000145617,0.959198,0.0408021,0.633027,0.366973
0.02,8,0.000145852,0.945722,0.0542776,0.610802,0.389198
0.02,8,0.000146087,0.943639,0.0563613,0.609089,0.390911
0.02,8,0.000146321,0.929739,0.0702609,0.556028,0.443972
0.02,8,0.000146556,0.899371,0.100629,0.499698,0.500302
0.02,8,0.000146791,0.875059,0.124941,0.483752,0.516248
0.02,8,0.000147026,0.864588,0.135412,0.476356,0.523644
0.02,8,0.000147261,0.851499,0.148501,0.441364,0.558636
0.02,8,0.000147496,0.80868,0.19132,0.373097,0.626903
0.02,8,0.000147731,0.778403,0.221597,0.362435,0.637565
0.02,8,0.000147966,0.769669,0.230331,0.358962,0.641038
0.02,8,0.0001482,0.7521,0.2479,0.320121,0.679879
0.02,8,0.000148435,0.72182,0.27818,0.27909,0.72091
0.02,8,0.00014867,0.670406,0.329594,0.232752,0.767248
0.02,8,0.000148905,0.635648,0.364352,0.222852,0.777148
0.02,8,0.00014914,0.594249,0.405751,0.192008,0.807992
0.02,8,0.000149375,0.574593,0.425407,0.184729,0.815271
0.02,8,0.00014961,0.547311,0.452689,0.155033,0.844967
0.02,8,0.000149844,0.537519,0.462481,0.144405,0.855595
0.02,8,0.000150079,0.531902,0.468098,0.125752,0.874248
0.02,8,0.000150314,0.486504,0.513496,0.0822688,0.917731
0.02,8,0.000150549,0.480604,0.519396,0.0861559,0.913844
0.02,8,0.000150784,0.441716,0.558284,0.0529386,0.947061
0.02,8,0.000151019,0.436267,0.563733,0.0529866,0.947013
0.02,8,0.000151254,0.421772,0.578228,0.0363123,0.963688
0.02,8,0.000151489,0.40296,0.59704,0.0236038,0.976396
0.02,8,0.000151723,0.371015,0.628985,0.0117975,0.988202
0.02,8,0.000151958,0.365394,0.634606,0.011528,0.988472
0.02,8,0.000152193,0.348478,0.651522,0.00477065,0.995229
0.02,8,0.000152428,0.327189,0.672811,0.00209254,0.997907
0.02,8,0.000152663,0.316017,0.683983,0.00246036,0.99754
0.02,8,0.000152898,0.312917,0.687083,0.00470671,0.995293
0.02,8,0.000153133,0.280786,0.719214,0.00341936,0.996581
0.02,8,0.000153367,0.265823,0.734177,0.0105337,0.989466
0.02,8,0.000153602,0.240802,0.759198,0.014559,0.985441
0.02,8,0.000153837,0.233725,0.766275,0.0287629,0.971237
0.02,8,0.000154072,0.215471,0.784529,0.034563,0.965437
0.02,8,0.000154307,0.19915,0.80085,0.0465349,0.953465
0.02,8,0.000154542,0.205576,0.794424,0.0735129,0.926487
0.02,8,0.000154777,0.188507,0.811493,0.0732342,0.926766
0.02,8,0.000155012,0.183413,0.816587,0.096427,0.903573
0.02,8,0.000155246,0.167818,0.832182,0.106465,0.893535
0.02,8,0.000155481,0.169976,0.830024,0.140282,0.859718
0.02,8,0.000155716,0.158587,0.841413,0.149395,0.850605
0.02,8,0.000155951,0.166214,0.833786,0.193326,0.806674
0.02,8,0.000156186,0.165732,0.834268,0.208119,0.791881
0.02,8,0.000156421,0.173368,0.826632,0.24291,0.75709
0.02,8,0.000156656,0.182159,0.817841,0.268915,0.731085
0.02,8,0.00015689,0.171861,0.828139,0.272432,0.727568
0.02,8,0.000157125,0.182986,0.817014,0.32245,0.67755
0.02,8,0.00015736,0.205349,0.794651,0.367852,0.632148
0.02,8,0.000157595,0.204132,0.795868,0.368477,0.631523
0.02,8,0.00015783,0.188698,0.811302,0.379588,0.620412
0.02,8,0.000158065,0.194755,0.805245,0.435041,0.564959
0.02,8,0.0001583,0.17055,0.82945,0.425948,0.574052
0.02,8,0.000158535,0.172376,0.827624,0.487025,0.512975
0.02,8,0.000158769,0.1907,0.8093,0.536542,0.463458
0.02,8,0.000159004,0.207313,0.792687,0.562937,0.437063
0.02,8,0.000159239,0.246447,0.753553,0.619007,0.380993
0.02,8,0.000159474,0.252628,0.747372,0.611072,0.388928
0.02,8,0.000159709,0.281216,0.718784,0.66294,0.33706
0.02,8,0.000159944,0.314307,0.685693,0.697119,0.302881
0.02,8,0.000160179,0.312455,0.687545,0.692324,0.307676
0.02,8,0.000160413,0.330772,0.669228,0.739237,0.260763
0.02,8,0.000160648,0.379401,0.620599,0.791947,0.208053
0.02,8,0.000160883,0.404383,0.595617,0.796483,0.203517
0.02,8,0.000161118,0.408508,0.591492,0.804576,0.195424
0.02,8,0.000161353,0.411456,0.588544,0.826998,0.173002
0.02,8,0.000161588,0.431202,0.568798,0.862607,0.137393
0.02,8,0.000161823,0.435801,0.564199,0.874194,0.125806
0.02,8,0.000162058,0.472167,0.527833,0.913353,0.0866467
0.02,8,0.000162292,0.502381,0.497619,0.927983,0.0720167
0.02,8,0.000162527,0.530075,0.469925,0.941309,0.0586913
0.02,8,0.000162762,0.564656,0.435344,0.95825,0.0417502
0.02,8,0.000162997,0.581168,0.418832,0.963796,0.0362039
0.02,8,0.000163232,0.597969,0.402031,0.97455,0.0254502
0.02,8,0.000163467,0.602016,0.397984,0.980489,0.0195111
0.02,8,0.000163702,0.596328,0.403672,0.98639,0.0136097
0.02,8,0.000163936,0.628027,0.371973,0.997743,0.00225698
0.02,8,0.000164171,0.621589,0.378411,0.996756,0.00324376
0.02,8,0.000164406,0.624276,0.375724,0.999144,0.000856251
0.02,8,0.000164641,0.657522,0.342478,0.998988,0.00101158
0.02,8,0.000164876,0.675339,0.324661,0.994046,0.00595396
0.02,8,0.000165111,0.68044,0.31956,0.985266,0.0147341
0.02,8,0.000165346,0.706897,0.293103,0.983319,0.0166809
0.02,8,0.00016558,0.698451,0.301549,0.961461,0.0385394
0.02,8,0.000165815,0.704188,0.295812,0.954742,0.0452581
0.02,8,0.00016605,0.723093,0.276907,0.947417,0.052583
0.02,8,0.000166285,0.744859,0.255141,0.934908,0.0650922
0.02,8,0.00016652,0.761145,0.238855,0.916122,0.083878
0.02,8,0.000166755,0.747597,0.252403,0.878567,0.121433
0.02,8,0.00016699,0.769331,0.230669,0.886491,0.113509
0.02,8,0.000167225,0.748674,0.251326,0.833753,0.166247
0.02,8,0.000167459,0.766662,0.233338,0.843436,0.156564
0.02,8,0.000167694,0.766533,0.233467,0.806827,0.193173
0.02,8,0.000167929,0.767484,0.232516,0.785511,0.214489
0.02,8,0.000168164,0.749351,0.250649,0.740665,0.259335
0.02,8,0.000168399,0.721425,0.278575,0.704159,0.295841
0.02,8,0.000168634,0.738639,0.261361,0.723282,0.276718
0.02,8,0.000168869,0.703334,0.296666,0.637575,0.362425
0.02,8,0.000169103,0.678771,0.321229,0.621866,0.378134
0.02,8,0.000169338,0.619817,0.380183,0.55843,0.44157
0.02,8,0.000169573,0.58606,0.41394,0.55687,0.44313
0.02,8,0.000169808,0.558082,0.441918,0.530997,0.469003
0.02,8,0.000170043,0.53837,0.46163,0.50784,0.49216
0.02,8,0.000170278,0.518291,0.481709,0.476444,0.523556
0.02,8,0.000170513,0.505056,0.494944,0.453018,0.546982
0.02,8,0.000170748,0.476912,0.523088,0.4095,0.5905
0.02,8,0.000170982,0.454376,0.545624,0.385003,0.614997
0.02,8,0.000171217,0.442788,0.557212,0.365877,0.634123
0.02,8,0.000171452,0.420561,0.579439,0.325832,0.674168
0.02,8,0.000171687,0.413858,0.586142,0.312207,0.687793
0.02,8,0.000171922,0.382829,0.617171,0.260065,0.739935
0.02,8,0.000172157,0.346558,0.653442,0.227242,0.772758
0.02,8,0.000172392,0.360861,0.639139,0.244935,0.755065
0.02,8,0.000172626,0.345443,0.654557,0.193976,0.806024
0.02,8,0.000172861,0.337149,0.662851,0.175215,0.824785
0.02,8,0.000173096,0.3099,0.6901,0.136696,0.863304
0.02,8,0.000173331,0.296308,0.703692,0.12443,0.87557
0.02,8,0.000173566,0.27821,0.72179,0.101054,0.898946
0.02,8,0.000173801,0.269069,0.730931,0.0882799,0.91172
0.02,8,0.000174036,0.247648,0.752352,0.0634887,0.936511
0.02,8,0.000174271,0.244307,0.755693,0.0568256,0.943174
0.02,8,0.000174505,0.228179,0.771821,0.0371096,0.96289
0.02,8,0.00017474,0.210131,0.789869,0.0250216,0.974978
0.02,8,0.000174975,0.178575,0.821425,0.0114851,0.988515
0.02,8,0.00017521,0.168141,0.831859,0.010925,0.989075
0.02,8,0.000175445,0.164874,0.835126,0.00670107,0.993299
0.02,8,0.00017568,0.156533,0.843467,0.00148635,0.998514
0.02,8,0.000175915,0.137592,0.862408,0.000113247,0.999887
0.02,8,0.000176149,0.130728,0.869272,0.0028853,0.997115
0.02,8,0.000176384,0.131024,0.868976,0.00861128,0.991389
0.02,8,0.000176619,0.141534,0.858466,0.0194662,0.980534
0.02,8,0.000176854,0.136704,0.863296,0.0214771,0.978523
0.02,8,0.000177089,0.142056,0.857944,0.0353365,0.964664
0.02,8,0.000177324,0.127733,0.872267,0.0363008,0.963699
0.02,8,0.000177559,0.134851,0.865149,0.0631851,0.936815
0.02,8,0.000177794,0.125955,0.874045,0.0666109,0.933389
0.02,8,0.000178028,0.112729,0.887271,0.0778274,0.922173
0.02,8,0.000178263,0.121152,0.878848,0.11541,0.88459
0.02,8,0.000178498,0.137002,0.862998,0.141383,0.858617
0.02,8,0.000178733,0.135619,0.864381,0.145349,0.854651
0.02,8,0.000178968,0.134022,0.865978,0.167452,0.832548
0.02,8,0.000179203,0.149853,0.850147,0.211309,0.788691
0.02,8,0.000179438,0.141663,0.858337,0.211195,0.788805
0.02,8,0.000179672,0.150719,0.849281,0.253811,0.746189
