Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
6.38835e-05 0.492682 0.507318 0.446123 0.553877 0.00738935 0.0793772
6.41184e-05 0.502887 0.497113 0.468961 0.531039 0.0219216 -0.0547951
6.43533e-05 0.549656 0.450344 0.535951 0.464049 -0.0540103 0.0541649
6.45881e-05 0.611064 0.388936 0.580183 0.419817 -0.0824085 -0.0756118
6.4823e-05 0.661405 0.338595 0.599886 0.400114 -0.0666748 0.1384
6.50579e-05 0.679651 0.320349 0.59425 0.40575 0.00509343 -0.0581227
6.52927e-05 0.662512 0.337488 0.58853 0.41147 0.07686 -0.0527442
6.55276e-05 0.647599 0.352401 0.622124 0.377876 0.0681939 -0.0533301
6.57625e-05 0.712941 0.287059 0.73203 0.26797 -0.107172 -0.0816939
6.59973e-05 0.701875 0.298125 0.685087 0.314913 0.0516961 0.122942
6.62322e-05 0.66834 0.33166 0.68704 0.31296 0.104931 0.0414482
6.64671e-05 0.647153 0.352847 0.726021 0.273979 0.0783909 -0.0399212
6.67019e-05 0.702328 0.297672 0.820005 0.179995 -0.0873161 -0.0845223
6.69368e-05 0.745381 0.254619 0.836654 0.163346 -0.0718156 -0.0960725
6.71717e-05 0.735912 0.264088 0.813711 0.186289 0.0386513 0.213293
6.74065e-05 0.728635 0.271365 0.833188 0.166812 0.0440538 -0.0104719
6.76414e-05 0.681885 0.318115 0.823785 0.176215 0.127873 -0.12715
6.78763e-05 0.642038 0.357962 0.854382 0.145618 0.100381 -0.030369
6.81111e-05 0.603296 0.396704 0.875498 0.124502 0.0928964 -0.0103599
6.8346e-05 0.532693 0.467307 0.869789 0.130211 0.15398 0.219728
6.85809e-05 0.569658 0.430342 0.943479 0.0565212 -0.0503387 -0.0914888
6.88157e-05 0.575998 0.424002 0.93633 0.0636703 0.00537613 0.443657
6.90506e-05 0.564945 0.435055 0.933468 0.0665315 0.0641693 -0.0705122
6.92855e-05 0.599618 0.400382 0.963812 0.0361878 -0.0322742 -0.0521893
6.95203e-05 0.627954 0.372046 0.968787 0.0312133 -0.0233179 -0.0483156
6.97552e-05 0.660809 0.339191 0.974643 0.0253573 -0.0370471 0.0693782
6.99901e-05 0.624929 0.375071 0.949968 0.0500321 0.109306 0.0313116
7.02249e-05 0.655986 0.344014 0.976805 0.0231951 -0.0295624 0.00852369
7.04598e-05 0.700122 0.299878 0.981908 0.0180924 -0.0597473 -0.189829
7.06947e-05 0.747288 0.252712 0.981619 0.0183806 -0.0825859 0.0868585
7.09295e-05 0.777736 0.222264 0.971416 0.0285838 -0.0453109 -0.00521418
7.11644e-05 0.767057 0.232943 0.945252 0.0547479 0.0493359 0.00378183
7.13992e-05 0.799823 0.200177 0.959824 0.0401764 -0.0577916 -0.100716
7.16341e-05 0.763243 0.236757 0.909618 0.0903818 0.101779 0.00846654
7.1869e-05 0.756919 0.243081 0.914811 0.0851888 0.0258811 0.256986
7.21038e-05 0.779582 0.220418 0.915145 0.0848552 -0.0294321 0.0918299
7.23387e-05 0.816759 0.183241 0.910763 0.0892372 -0.065307 -0.0402025
7.25736e-05 0.794453 0.205547 0.846025 0.153975 0.0789359 0.0426375
7.28084e-05 0.754904 0.245096 0.812106 0.187894 0.117066 -0.0933892
7.30433e-05 0.723687 0.276313 0.80362 0.19638 0.0854316 -0.0897182
7.32782e-05 0.644152 0.355848 0.741389 0.258611 0.177999 -0.013326
7.3513e-05 0.611143 0.388857 0.761695 0.238305 0.07251 0.0606231
7.37479e-05 0.593645 0.406355 0.75063 0.24937 0.0427182 -0.067747
7.39828e-05 0.575594 0.424406 0.729818 0.270182 0.0385226 -0.206327
7.42176e-05 0.603734 0.396266 0.751608 0.248392 -0.0688812 -0.0266624
7.44525e-05 0.58603 0.41397 0.682984 0.317016 0.0221004 0.1783
7.46874e-05 0.554298 0.445702 0.636759 0.363241 0.0604966 0.0251904
7.49222e-05 0.577445 0.422555 0.66006 0.33994 -0.0492851 0.115592
7.51571e-05 0.49492 0.50508 0.522495 0.477505 0.169832 0.169313
7.5392e-05 0.4686 0.5314 0.544825 0.455175 0.0670433 -0.0395698
7.56268e-05 0.517233 0.482767 0.590119 0.409881 -0.0852656 0.0993226
7.58617e-05 0.512643 0.487357 0.504457 0.495543 0.0273174 0.0336209
7.60966e-05 0.569539 0.430461 0.539283 0.460717 -0.0942347 -0.254662
7.63314e-05 0.554756 0.445244 0.44817 0.55183 0.033812 -0.176687
7.65663e-05 0.564749 0.435251 0.449213 0.550787 -0.0276801 0.0156922
