Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
7.75058e-05 0.323129 0.676857 0.323129 0.676857 0.0549609 0.0764201
7.77406e-05 0.29412 0.705866 0.29412 0.705866 0.0643558 0.0341801
7.79755e-05 0.265923 0.734063 0.265923 0.734063 -0.0290031 0.00798115
7.82104e-05 0.238649 0.761336 0.238649 0.761336 0.0896957 -0.0934529
7.84452e-05 0.212407 0.787579 0.212407 0.787579 -0.0684699 -0.110332
7.86801e-05 0.187299 0.812686 0.187299 0.812686 0.0239277 -0.0062559
7.8915e-05 0.163425 0.83656 0.163425 0.83656 -0.00900598 0.0463144
7.91498e-05 0.140879 0.859107 0.140879 0.859107 -0.00173289 0.0203191
7.93847e-05 0.119749 0.880236 0.119749 0.880236 0.0217861 -0.025741
7.96196e-05 0.10012 0.899866 0.10012 0.899866 -0.00281959 -0.0796189
7.98544e-05 0.082067 0.917919 0.082067 0.917919 0.0821322 0.0683451
8.00893e-05 0.065663 0.934323 0.065663 0.934323 0.071396 0.0581881
8.03242e-05 0.050972 0.949014 0.050972 0.949014 -0.00526601 -0.041727
8.0559e-05 0.0380521 0.961934 0.0380521 0.961934 0.0132007 -0.0375359
8.07939e-05 0.0269541 0.973032 0.0269541 0.973032 -0.0265618 0.0400894
8.10288e-05 0.0177218 0.982264 0.0177218 0.982264 -0.0260436 0.104199
8.12636e-05 0.0103914 0.989594 0.0103914 0.989594 0.00823702 0.0166603
8.14985e-05 0.00499194 0.994994 0.00499194 0.994994 0.0694894 0.025114
8.17334e-05 0.00154461 0.998441 0.00154461 0.998441 -0.036581 0.0618992
8.19682e-05 6.29536e-05 0.999923 6.29536e-05 0.999923 0.033696 -0.0559804
8.22031e-05 0.000552784 0.999433 0.000552784 0.999433 0.0851082 0.0346219
8.24379e-05 0.00301212 0.996974 0.00301212 0.996974 -0.0369311 0.0687284
8.26728e-05 0.00743123 0.992554 0.00743123 0.992554 0.0206802 0.0206849
8.29077e-05 0.0137926 0.986193 0.0137926 0.986193 -0.0325865 0.0677195
8.31425e-05 0.0220712 0.977914 0.0220712 0.977914 -0.0414539 0.0961712
8.33774e-05 0.0322343 0.967751 0.0322343 0.967751 0.0191483 -0.0634415
8.36123e-05 0.0442417 0.955744 0.0442417 0.955744 0.0945462 -0.0086945
8.38471e-05 0.0580462 0.941939 0.0580462 0.941939 -0.0134009 0.0517983
8.4082e-05 0.0735931 0.926393 0.0735931 0.926393 -0.0710164 -0.0873746
8.43169e-05 0.0908212 0.909164 0.0908212 0.909164 0.00702394 0.0283644
8.45517e-05 0.109662 0.890323 0.109662 0.890323 0.0291553 0.0989521
8.47866e-05 0.130043 0.869943 0.130043 0.869943 -0.0248329 -0.0360439
8.50215e-05 0.151881 0.848104 0.151881 0.848104 0.00824872 -0.0819721
8.52563e-05 0.175092 0.824893 0.175092 0.824893 -0.0180459 -0.0417478
8.54912e-05 0.199584 0.800402 0.199584 0.800402 -0.0269304 0.0472262
8.57261e-05 0.22526 0.774726 0.22526 0.774726 0.0840844 -0.028414
8.59609e-05 0.252019 0.747967 0.252019 0.747967 0.0745065 -0.00679389
8.61958e-05 0.279755 0.720231 0.279755 0.720231 0.0310017 -0.030963
8.64307e-05 0.308359 0.691627 0.308359 0.691627 -0.0495599 -0.0373184
8.66655e-05 0.337718 0.662267 0.337718 0.662267 -0.0732294 -0.0441808
8.69004e-05 0.367717 0.632269 0.367717 0.632269 0.00928651 0.069796
8.71353e-05 0.398237 0.601749 0.398237 0.601749 -0.0625366 -0.0929501
8.73701e-05 0.429158 0.570828 0.429158 0.570828 -0.0270156 -0.0666116
8.7605e-05 0.460357 0.539629 0.460357 0.539629 0.0240883 -0.057484
8.78399e-05 0.491712 0.508273 0.491712 0.508273 0.00155748 -0.0336555
8.80747e-05 0.5231 0.476886 0.5231 0.476886 -0.0847704 0.00574515
8.83096e-05 0.554396 0.44559 0.554396 0.44559 -0.00955623 -0.0137075
8.85445e-05 0.585477 0.414509 0.585477 0.414509 -0.0186154 -0.00813541
8.87793e-05 0.616221 0.383765 0.616221 0.383765 -0.000741827 0.0350003
8.90142e-05 0.646506 0.35348 0.646506 0.35348 0.0276381 0.0132439
8.92491e-05 0.676213 0.323773 0.676213 0.323773 -0.00877528 -0.0645419
8.94839e-05 0.705225 0.294761 0.705225 0.294761 -0.0306604 0.0130625
8.97188e-05 0.733427 0.266559 0.733427 0.266559 0.0465629 0.0403438
8.99537e-05 0.760709 0.239277 0.760709 0.239277 0.0726935 0.00505606
9.01885e-05 0.786963 0.213023 0.786963 0.213023 -0.0199851 0.0450193
9.04234e-05 0.812085 0.1879 0.812085 0.1879 0.00594571 -0.0871781
9.06583e-05 0.835977 0.164009 0.835977 0.164009 -0.0348194 -0.00140301
9.08931e-05 0.858544 0.141441 0.858544 0.141441 -0.0941948 -0.064871
9.1128e-05 0.879698 0.120288 0.879698 0.120288 0.0265146 0.0415186
9.13629e-05 0.899355 0.10063 0.899355 0.10063 0.0971157 0.0530519
9.15977e-05 0.917438 0.0825474 0.917438 0.0825474 -0.00275791 0.0545992
9.18326e-05 0.933876 0.0661095 0.933876 0.0661095 0.0829111 -0.0542272
9.20675e-05 0.948604 0.0513813 0.948604 0.0513813 -0.106193 0.0609378
9.23023e-05 0.961565 0.0384207 0.961565 0.0384207 -0.0154342 -0.018742
9.25372e-05 0.972707 0.0272783 0.972707 0.0272783 0.0100737 -0.079452
9.27721e-05 0.981988 0.0179977 0.981988 0.0179977 0.0633387 0.088011
9.30069e-05 0.989371 0.0106147 0.989371 0.0106147 0.0852297 -0.00516297
9.32418e-05 0.994828 0.00515737 0.994828 0.00515737 -0.00425857 0.0989185
9.34766e-05 0.99834 0.00164526 0.99834 0.00164526 0.0850197 0.0023154
9.37115e-05 0.999898 8.73463e-05 0.999898 8.73463e-05 0.0208324 -0.0159835
9.39464e-05 0.999531 0.000454395 0.999531 0.000454395 -0.0624096 0.00816002
9.41812e-05 0.997173 0.00281228 0.997173 0.00281228 -0.000737338 0.0111696
9.44161e-05 0.992846 0.00713915 0.992846 0.00713915 0.0459973 -0.0303998
9.4651e-05 0.986571 0.0134147 0.986571 0.0134147 -0.00654482 -0.0148949
9.48858e-05 0.978373 0.0216127 0.978373 0.0216127 -0.0449567 0.0300241
9.51207e-05 0.968286 0.0317 0.968286 0.0317 -0.0301772 0.0608438
9.53556e-05 0.95635 0.0436361 0.95635 0.0436361 0.0100343 -0.00568615
9.55904e-05 0.942612 0.0573736 0.942612 0.0573736 -0.0207511 -0.0156212
9.58253e-05 0.927128 0.0728579 0.927128 0.0728579 0.0421049 -0.0664887
9.60602e-05 0.909958 0.0900277 0.909958 0.0900277 -0.075393 0.017094
9.6295e-05 0.891171 0.108815 0.891171 0.108815 0.0387134 -0.0334998
9.65299e-05 0.87084 0.129146 0.87084 0.129146 -0.0182868 -0.0222955
9.67648e-05 0.849046 0.15094 0.849046 0.15094 0.00495516 0.0561268
9.69996e-05 0.825876 0.17411 0.825876 0.17411 0.00428778 -0.101525
9.72345e-05 0.80142 0.198566 0.80142 0.198566 0.066252 -0.00268384
9.74694e-05 0.775775 0.224211 0.775775 0.224211 -0.0322697 -0.00717959
9.77042e-05 0.749042 0.250943 0.749042 0.250943 0.0317488 0.00433123
9.79391e-05 0.721328 0.278658 0.721328 0.278658 -0.0237382 -0.0569875
9.8174e-05 0.692741 0.307245 0.692741 0.307245 -0.0429186 0.0737146
9.84088e-05 0.663393 0.336592 0.663393 0.336592 0.00558127 0.0871802
9.86437e-05 0.633402 0.366584 0.633402 0.366584 0.0321951 0.0260447
9.88786e-05 0.602885 0.397101 0.602885 0.397101 0.00378899 -0.0611995
9.91134e-05 0.571962 0.428023 0.571962 0.428023 0.0129457 0.00214556
9.93483e-05 0.540756 0.459229 0.540756 0.459229 -0.0964014 0.0889896
9.95832e-05 0.50939 0.490595 0.50939 0.490595 -0.0906187 -0.0277725
9.9818e-05 0.477987 0.521998 0.477987 0.521998 -0.0250746 0.0518799
0.000100053 0.446672 0.553314 0.446672 0.553314 0.0301481 0.0861518
0.000100288 0.415567 0.584419 0.415567 0.584419 0.01213 0.0145228
0.000100523 0.384796 0.61519 0.384796 0.61519 -0.035719 -0.0543739
0.000100757 0.354479 0.645507 0.354479 0.645507 -0.0463855 -0.0339962
0.000100992 0.324737 0.675249 0.324737 0.675249 0.0587268 -0.00531096
0.000101227 0.295686 0.704299 0.295686 0.704299 -0.100671 -0.0655535
0.000101462 0.267442 0.732544 0.267442 0.732544 -0.0109159 0.049226
0.000101697 0.240115 0.75987 0.240115 0.75987 0.0412619 -0.0159001
0.000101932 0.213814 0.786172 0.213814 0.786172 0.0841597 -0.0748313
0.000102167 0.188642 0.811344 0.188642 0.811344 -0.0165307 0.0510601
0.000102402 0.164698 0.835288 0.164698 0.835288 0.0323079 0.0374746
0.000102636 0.142076 0.857909 0.142076 0.857909 0.0329837 -0.0430407
0.000102871 0.120867 0.879119 0.120867 0.879119 -0.00235888 -0.0611393
0.000103106 0.101153 0.898833 0.101153 0.898833 -0.0373679 0.0814197
0.000103341 0.0830124 0.916973 0.0830124 0.916973 0.0624936 -0.0165774
0.000103576 0.0665164 0.933469 0.0665164 0.933469 -0.003261 -0.058283
0.000103811 0.0517303 0.948255 0.0517303 0.948255 0.025404 -0.069166
0.000104046 0.0387121 0.961274 0.0387121 0.961274 0.0182325 0.0358966
0.00010428 0.0275132 0.972472 0.0275132 0.972472 0.0688801 -0.0389419
0.000104515 0.0181778 0.981808 0.0181778 0.981808 -0.0738821 -0.00768229
0.00010475 0.0107426 0.989243 0.0107426 0.989243 -0.0667687 -0.0560883
0.000104985 0.00523695 0.994749 0.00523695 0.994749 0.0609968 0.00307228
0.00010522 0.00168243 0.998303 0.00168243 0.998303 -0.0573309 0.12556
0.000105455 9.30424e-05 0.999893 9.30424e-05 0.999893 0.052741 -0.0184694
0.00010569 0.000475026 0.999511 0.000475026 0.999511 0.0428264 -0.00940043
0.000105925 0.00282683 0.997159 0.00282683 0.997159 -0.0576743 -0.0266715
0.000106159 0.00713913 0.992847 0.00713913 0.992847 -0.0812488 -0.0171107
0.000106394 0.0133949 0.986591 0.0133949 0.986591 0.0417268 -0.0026316
0.000106629 0.0215694 0.978416 0.0215694 0.978416 0.000404886 -0.0676313
0.000106864 0.0316304 0.968355 0.0316304 0.968355 -0.0052611 0.0107272
0.000107099 0.0435381 0.956448 0.0435381 0.956448 -0.033383 -0.0241953
0.000107334 0.0572456 0.94274 0.0572456 0.94274 -0.121005 -0.0606644
0.000107569 0.0726987 0.927287 0.0726987 0.927287 -0.015596 -0.0133849
0.000107803 0.0898366 0.910149 0.0898366 0.910149 -0.0593354 0.0438478
0.000108038 0.108591 0.891394 0.108591 0.891394 0.0489978 0.00820797
0.000108273 0.12889 0.871096 0.12889 0.871096 0.0167639 -0.0199464
0.000108508 0.150651 0.849335 0.150651 0.849335 0.0574108 0.017361
0.000108743 0.173789 0.826197 0.173789 0.826197 0.031592 0.0105234
0.000108978 0.198213 0.801773 0.198213 0.801773 0.0398195 -0.0220399
0.000109213 0.223827 0.776159 0.223827 0.776159 -0.0809807 0.00760426
0.000109448 0.250529 0.749457 0.250529 0.749457 -0.0812857 -0.0179941
0.000109682 0.278214 0.721771 0.278214 0.721771 0.0281931 0.0508103
0.000109917 0.306774 0.693212 0.306774 0.693212 -0.0705209 -0.0141304
0.000110152 0.336095 0.663891 0.336095 0.663891 0.00174872 0.00813263
0.000110387 0.366062 0.633924 0.366062 0.633924 0.0722839 0.0198766
0.000110622 0.396556 0.603429 0.396556 0.603429 0.0315416 0.00249811
0.000110857 0.427458 0.572528 0.427458 0.572528 -0.0106714 0.0534902
0.000111092 0.458646 0.54134 0.458646 0.54134 -0.0439518 0.00553932
0.000111326 0.489996 0.50999 0.489996 0.50999 0.0161614 -0.00264122
0.000111561 0.521385 0.478601 0.521385 0.478601 -0.0371463 -0.045889
0.000111796 0.552689 0.447297 0.552689 0.447297 0.100954 -0.0792227
0.000112031 0.583785 0.416201 0.583785 0.416201 0.0491047 0.0915185
0.000112266 0.61455 0.385436 0.61455 0.385436 -0.0745192 -0.0487277
0.000112501 0.644863 0.355122 0.644863 0.355122 -0.035763 -0.0500034
0.000112736 0.674605 0.325381 0.674605 0.325381 -0.0848811 0.0896782
0.000112971 0.703658 0.296328 0.703658 0.296328 0.0931899 -0.0284122
0.000113205 0.731907 0.268078 0.731907 0.268078 -0.0016713 0.027095
0.00011344 0.759243 0.240743 0.759243 0.240743 0.0852472 -0.0620258
0.000113675 0.785555 0.21443 0.785555 0.21443 0.0496382 -0.001837
0.00011391 0.810742 0.189244 0.810742 0.189244 -0.000757625 -0.0476084
0.000114145 0.834704 0.165282 0.834704 0.165282 -0.0258932 -0.0526539
0.00011438 0.857346 0.14264 0.857346 0.14264 -0.0287661 -0.0490381
0.000114615 0.878579 0.121407 0.878579 0.121407 0.0445201 0.0870614
0.000114849 0.89832 0.101666 0.89832 0.101666 -0.0315257 -0.0277056
0.000115084 0.916491 0.0834945 0.916491 0.0834945 0.0734088 0.0631525
0.000115319 0.933021 0.0669649 0.933021 0.0669649 0.0605871 0.0323019
0.000115554 0.947844 0.0521417 0.947844 0.0521417 0.0661171 0.0274182
0.000115789 0.960903 0.039083 0.960903 0.039083 -0.0762989 0.0233332
0.000116024 0.972146 0.02784 0.972146 0.02784 -0.00831461 0.114826
0.000116259 0.981529 0.0184565 0.981529 0.0184565 0.0725963 -0.00954959
0.000116494 0.989017 0.010969 0.989017 0.010969 -0.0198789 0.0733563
0.000116728 0.99458 0.00540571 0.99458 0.00540571 -0.0197799 0.0142011
0.000116963 0.998199 0.00178686 0.998199 0.00178686 0.0438747 -0.010281
0.000117198 0.999864 0.000122093 0.999864 0.000122093 -0.0393526 -0.0304121
0.000117433 0.999597 0.000388897 0.999597 0.000388897 -0.00482149 0.0148892
0.000117668 0.997337 0.00264847 0.997337 0.00264847 0.0100188 -0.0159099
0.000117903 0.993108 0.00687794 0.993108 0.00687794 -0.00507118 -0.0618354
0.000118138 0.986928 0.0130572 0.986928 0.0130572 0.0389546 -0.0111844
0.000118372 0.978825 0.0211604 0.978825 0.0211604 -0.0917048 -0.0125114
0.000118607 0.968831 0.0311547 0.968831 0.0311547 -0.0820696 -0.00983518
0.000118842 0.956986 0.043 0.956986 0.043 0.0432465 0.00778554
0.000119077 0.943336 0.0566492 0.943336 0.0566492 -0.0915825 -0.0325234
0.000119312 0.927938 0.0720481 0.927938 0.0720481 -0.0506868 0.0152522
0.000119547 0.91085 0.0891357 0.91085 0.0891357 -0.0547957 0.0750675
0.000119782 0.892141 0.107844 0.892141 0.107844 -0.045097 -0.0592676
0.000120017 0.871885 0.1281 0.871885 0.1281 0.0063454 0.0616418
0.000120251 0.850162 0.149823 0.850162 0.149823 0.0385165 0.0725404
0.000120486 0.827058 0.172928 0.827058 0.172928 0.0182972 0.0379888
0.000120721 0.802664 0.197322 0.802664 0.197322 -0.0140777 0.0170088
0.000120956 0.777076 0.22291 0.777076 0.22291 -0.032927 -0.0219541
0.000121191 0.750395 0.249591 0.750395 0.249591 -0.00105072 -0.0118816
0.000121426 0.722727 0.277259 0.722727 0.277259 -0.0892757 0.0234291
0.000121661 0.69418 0.305806 0.69418 0.305806 -0.0741398 -0.100443
0.000121895 0.664868 0.335118 0.664868 0.335118 0.113604 -0.0843127
0.00012213 0.634906 0.36508 0.634906 0.36508 -0.00136421 -0.0119201
0.000122365 0.604412 0.395574 0.604412 0.395574 -0.073929 0.0160791
0.0001226 0.573507 0.426479 0.573507 0.426479 0.0607018 0.0053038
0.000122835 0.542312 0.457674 0.542312 0.457674 -0.00344712 -0.0338743
0.00012307 0.510951 0.489035 0.510951 0.489035 0.0596991 -0.00169725
0.000123305 0.479547 0.520439 0.479547 0.520439 -0.0302745 0.0451723
0.000123539 0.448224 0.551762 0.448224 0.551762 -0.0138497 0.00787659
0.000123774 0.417106 0.58288 0.417106 0.58288 -0.0221555 -0.0739862
0.000124009 0.386315 0.613671 0.386315 0.613671 0.0356857 -0.0754314
0.000124244 0.355973 0.644013 0.355973 0.644013 -0.0469875 0.0514729
0.000124479 0.326199 0.673786 0.326199 0.673786 -0.067709 -0.00577142
0.000124714 0.297112 0.702874 0.297112 0.702874 -0.0349086 -0.0067727
0.000124949 0.268825 0.731161 0.268825 0.731161 0.0102991 0.0739926
0.000125184 0.24145 0.758536 0.24145 0.758536 -0.0946231 -0.0347751
0.000125418 0.215095 0.784891 0.215095 0.784891 0.012414 0.0140995
0.000125653 0.189864 0.810121 0.189864 0.810121 -0.00581193 -0.0120458
0.000125888 0.165857 0.834129 0.165857 0.834129 -0.0203985 0.0438056
0.000126123 0.143168 0.856818 0.143168 0.856818 0.0217245 0.036081
0.000126358 0.121886 0.878099 0.121886 0.878099 0.002178 0.0381679
0.000126593 0.102096 0.897889 0.102096 0.897889 -0.0183411 -0.0461177
0.000126828 0.0838756 0.91611 0.0838756 0.91611 0.0127177 0.00627964
0.000127062 0.0672963 0.932689 0.0672963 0.932689 0.12693 0.0265465
0.000127297 0.0524237 0.947562 0.0524237 0.947562 0.0303952 -0.0974301
0.000127532 0.0393164 0.960669 0.0393164 0.960669 0.0655821 -0.0504164
0.000127767 0.0280261 0.97196 0.0280261 0.97196 0.0496252 -0.00345769
0.000128002 0.0185971 0.981388 0.0185971 0.981388 0.00197974 0.00618037
0.000128237 0.0110668 0.988919 0.0110668 0.988919 -0.010143 -0.00528117
0.000128472 0.00546462 0.994521 0.00546462 0.994521 0.0239518 0.056769
0.000128707 0.00181274 0.998173 0.00181274 0.998173 0.0704926 -0.0162785
0.000128941 0.000125495 0.99986 0.000125495 0.99986 0.00389857 0.0217574
0.000129176 0.000409487 0.999576 0.000409487 0.999576 0.0395432 0.0513844
0.000129411 0.00266356 0.997322 0.00266356 0.997322 0.100704 0.100476
0.000129646 0.00687878 0.993107 0.00687878 0.993107 -0.0371035 0.0630429
0.000129881 0.0130385 0.986947 0.0130385 0.986947 0.0354833 0.0226131
0.000130116 0.0211183 0.978867 0.0211183 0.978867 -0.0473749 -0.0136441
0.000130351 0.0310864 0.968899 0.0310864 0.968899 0.104316 0.0400816
0.000130585 0.0429034 0.957082 0.0429034 0.957082 -0.00721689 -0.0123912
0.00013082 0.0565227 0.943463 0.0565227 0.943463 0.0216849 -0.0350784
0.000131055 0.0718905 0.928095 0.0718905 0.928095 -0.0282198 -0.0486001
0.00013129 0.0889462 0.911039 0.0889462 0.911039 0.069633 0.0170182
0.000131525 0.107622 0.892363 0.107622 0.892363 -0.0185324 0.0688503
0.00013176 0.127846 0.87214 0.127846 0.87214 -0.00352521 -0.0342024
0.000131995 0.149536 0.85045 0.149536 0.85045 0.0259389 -0.026198
0.00013223 0.172608 0.827378 0.172608 0.827378 -0.0191385 0.0482345
0.000132464 0.19697 0.803015 0.19697 0.803015 -0.0500716 -0.0422441
0.000132699 0.222527 0.777458 0.222527 0.777458 0.000743427 0.01327
0.000132934 0.249178 0.750808 0.249178 0.750808 0.134835 0.0164695
0.000133169 0.276817 0.723169 0.276817 0.723169 -0.0123524 -0.0573663
0.000133404 0.305336 0.69465 0.305336 0.69465 -0.0727959 -0.00230697
0.000133639 0.334622 0.665364 0.334622 0.665364 0.0103539 -0.0505467
0.000133874 0.364559 0.635426 0.364559 0.635426 0.0229107 0.0518507
0.000134108 0.39503 0.604955 0.39503 0.604955 -0.00658326 0.00873066
0.000134343 0.425915 0.574071 0.425915 0.574071 0.0329973 -0.0271846
0.000134578 0.457091 0.542895 0.457091 0.542895 0.0345592 0.0134067
0.000134813 0.488436 0.51155 0.488436 0.51155 0.049891 0.0857723
0.000135048 0.519826 0.48016 0.519826 0.48016 0.0288919 -0.0241672
0.000135283 0.551137 0.448849 0.551137 0.448849 0.0432816 -0.0860345
0.000135518 0.582246 0.417739 0.582246 0.417739 0.0321128 0.05661
0.000135753 0.613031 0.386955 0.613031 0.386955 -0.065352 0.0674478
0.000135987 0.643369 0.356616 0.643369 0.356616 -0.0392208 0.0606101
0.000136222 0.673142 0.326843 0.673142 0.326843 0.012599 0.0314825
0.000136457 0.702232 0.297754 0.702232 0.297754 0.00168222 0.0719617
0.000136692 0.730524 0.269461 0.730524 0.269461 0.129047 -0.0053574
0.000136927 0.757907 0.242078 0.757907 0.242078 -0.0665511 -0.00764864
0.000137162 0.784273 0.215712 0.784273 0.215712 0.0560241 0.0687872
0.000137397 0.809519 0.190467 0.809519 0.190467 -0.130565 -0.0328161
0.000137631 0.833543 0.166442 0.833543 0.166442 -0.0342587 -0.055377
0.000137866 0.856253 0.143733 0.856253 0.143733 -0.112768 -0.0452968
0.000138101 0.877558 0.122427 0.877558 0.122427 0.0136387 0.0424541
0.000138336 0.897376 0.10261 0.897376 0.10261 0.018715 0.0492768
0.000138571 0.915626 0.0843593 0.915626 0.0843593 -0.0153839 -0.0563664
0.000138806 0.932239 0.0677465 0.932239 0.0677465 -0.0157775 -0.0778228
0.000139041 0.947149 0.0528371 0.947149 0.0528371 -0.0212437 -0.0639187
0.000139276 0.960296 0.0396894 0.960296 0.0396894 0.000816437 -0.0447832
0.00013951 0.971631 0.0283551 0.971631 0.0283551 -0.0725875 -0.0145708
0.000139745 0.981107 0.0188783 0.981107 0.0188783 0.0333662 -0.0173483
0.00013998 0.98869 0.0112958 0.98869 0.0112958 0.0059926 0.0503771
0.000140215 0.994349 0.00563638 0.994349 0.00563638 0.00460008 -0.0430373
0.00014045 0.998065 0.00192058 0.998065 0.00192058 0.0909453 -0.0286254
0.000140685 0.999827 0.000158712 0.999827 0.000158712 0.00505776 -0.0070061
0.00014092 0.999653 0.000332928 0.999653 0.000332928 -0.0663366 -0.0795676
0.000141154 0.997484 0.00250193 0.997484 0.00250193 -0.0625568 -0.0405703
0.000141389 0.993344 0.00664166 0.993344 0.00664166 0.00355809 0.0550566
0.000141624 0.987253 0.0127322 0.987253 0.0127322 0.0298052 -0.0209049
0.000141859 0.979238 0.0207481 0.979238 0.0207481 -0.00554492 -0.0165829
0.000142094 0.969329 0.0306566 0.969329 0.0306566 -0.0642682 0.0232447
0.000142329 0.957567 0.0424182 0.957567 0.0424182 0.078418 0.0696513
0.000142564 0.944 0.055986 0.944 0.055986 -0.0681832 0.059258
0.000142798 0.92868 0.0713061 0.92868 0.0713061 0.0203131 -0.0207241
0.000143033 0.911668 0.0883178 0.911668 0.0883178 0.0761676 -0.0785176
0.000143268 0.893032 0.106954 0.893032 0.106954 -0.0749059 -0.00963411
0.000143503 0.872845 0.127141 0.872845 0.127141 0.0397706 -0.00515115
0.000143738 0.851187 0.148798 0.851187 0.148798 0.0370549 0.0381189
0.000143973 0.828144 0.171841 0.828144 0.171841 0.0777813 -0.0284302
0.000144208 0.803807 0.196179 0.803807 0.196179 0.0224929 -0.00957685
0.000144443 0.778271 0.221714 0.778271 0.221714 0.0451851 0.0383314
0.000144677 0.751638 0.248348 0.751638 0.248348 0.0650019 0.0563257
0.000144912 0.724013 0.275973 0.724013 0.275973 -0.0145189 0.00353409
0.000145147 0.695504 0.304482 0.695504 0.304482 -0.0191931 -0.0237379
0.000145382 0.666224 0.333761 0.666224 0.333761 0.067227 0.00625681
0.000145617 0.636289 0.363696 0.636289 0.363696 0.0316082 0.0797782
0.000145852 0.605817 0.394168 0.605817 0.394168 0.0390266 -0.000112292
0.000146087 0.574928 0.425057 0.574928 0.425057 0.00426523 0.0382763
0.000146321 0.543744 0.456242 0.543744 0.456242 -0.0188976 -0.0901537
0.000146556 0.512388 0.487598 0.512388 0.487598 0.0219927 -0.0659343
0.000146791 0.480983 0.519003 0.480983 0.519003 0.0767817 0.0474382
0.000147026 0.449654 0.550332 0.449654 0.550332 0.0207896 -0.00992638
0.000147261 0.418523 0.581462 0.418523 0.581462 -0.110511 -0.0853988
0.000147496 0.387715 0.612271 0.387715 0.612271 0.0616647 0.119271
0.000147731 0.35735 0.642636 0.35735 0.642636 -0.0127894 -0.019555
0.000147966 0.327548 0.672438 0.327548 0.672438 0.0312769 0.0549871
0.0001482 0.298426 0.701559 0.298426 0.701559 -0.0508886 0.0312357
0.000148435 0.2701 0.729886 0.2701 0.729886 -0.0440065 -0.0138708
0.00014867 0.242681 0.757305 0.242681 0.757305 0.0144618 0.000332512
0.000148905 0.216277 0.783708 0.216277 0.783708 0.0577434 -0.0325715
0.00014914 0.190993 0.808993 0.190993 0.808993 0.0142455 -0.0273093
0.000149375 0.166927 0.833058 0.166927 0.833058 -0.00516287 -0.0303564
0.00014961 0.144176 0.85581 0.144176 0.85581 0.0453831 0.0645154
0.000149844 0.122828 0.877158 0.122828 0.877158 0.0128426 0.0180098
0.000150079 0.102968 0.897018 0.102968 0.897018 -0.0933361 0.0276841
0.000150314 0.084674 0.915312 0.084674 0.915312 -0.00498388 -0.0592963
0.000150549 0.0680182 0.931967 0.0680182 0.931967 -0.0160962 0.0195932
0.000150784 0.0530662 0.946919 0.0530662 0.946919 0.0637811 0.0977858
0.000151019 0.0398769 0.960109 0.0398769 0.960109 -0.00202525 -0.0372043
0.000151254 0.0285024 0.971483 0.0285024 0.971483 0.0404291 0.0090088
0.000151489 0.0189874 0.980998 0.0189874 0.980998 -0.0601138 -0.0233441
0.000151723 0.0113695 0.988616 0.0113695 0.988616 0.0118141 0.0163863
0.000151958 0.00567853 0.994307 0.00567853 0.994307 -0.00463071 -0.0756817
0.000152193 0.00193704 0.998049 0.00193704 0.998049 -0.0607644 -0.00745887
0.000152428 0.000159685 0.999826 0.000159685 0.999826 0.0326323 -0.000901815
0.000152663 0.00035344 0.999632 0.00035344 0.999632 0.0604633 0.0121755
0.000152898 0.0025175 0.997468 0.0025175 0.997468 -0.00277478 0.00695755
0.000153133 0.00664328 0.993342 0.00664328 0.993342 0.0635398 -0.0301202
0.000153367 0.0127145 0.987271 0.0127145 0.987271 -0.0160692 0.0365368
0.000153602 0.0207071 0.979279 0.0207071 0.979279 -0.0728127 0.0369165
0.000153837 0.0305896 0.969396 0.0305896 0.969396 0.0128533 -0.039125
0.000154072 0.042323 0.957663 0.042323 0.957663 -0.105857 0.00473167
0.000154307 0.0558609 0.944125 0.0558609 0.944125 0.059589 -0.00354667
0.000154542 0.0711499 0.928836 0.0711499 0.928836 -0.0252186 -0.0185168
0.000154777 0.0881298 0.911856 0.0881298 0.911856 0.109394 0.0596964
0.000155012 0.106733 0.893252 0.106733 0.893252 0.00444021 -0.122324
0.000155246 0.126888 0.873098 0.126888 0.873098 0.0530062 -0.0478707
0.000155481 0.148513 0.851473 0.148513 0.851473 0.0264765 -0.00123427
0.000155716 0.171523 0.828462 0.171523 0.828462 0.0171778 -0.0241897
0.000155951 0.195829 0.804157 0.195829 0.804157 0.0690074 0.00133653
0.000156186 0.221333 0.778653 0.221333 0.778653 -0.0647559 0.0890157
0.000156421 0.247936 0.75205 0.247936 0.75205 -0.0426736 0.0401074
0.000156656 0.275532 0.724453 0.275532 0.724453 0.0846594 0.0597048
0.00015689 0.304013 0.695972 0.304013 0.695972 0.00401242 -0.0611344
0.000157125 0.333266 0.666719 0.333266 0.666719 0.0125554 0.0648716
0.00015736 0.363177 0.636809 0.363177 0.636809 0.0436898 0.00634657
0.000157595 0.393626 0.60636 0.393626 0.60636 -0.0135106 -0.0166382
0.00015783 0.424494 0.575491 0.424494 0.575491 -0.0616863 0.0813491
0.000158065 0.45566 0.544326 0.45566 0.544326 -0.0549917 -0.0430559
0.0001583 0.486999 0.512986 0.486999 0.512986 0.0977686 0.0447578
0.000158535 0.51839 0.481596 0.51839 0.481596 0.051588 -0.0196493
0.000158769 0.549708 0.450278 0.549708 0.450278 0.0519677 0.0210855
0.000159004 0.580829 0.419157 0.580829 0.419157 -0.0461512 0.0605532
