Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.01,4,8.56798e-08,0.194443,0.805557,0.0960193,0.903981
0.01,4,8.60368e-08,0.178203,0.821797,0.0818233,0.918177
0.01,4,8.63938e-08,0.164012,0.835988,0.0657635,0.934237
0.01,4,8.67508e-08,0.16441,0.83559,0.0589447,0.941055
0.01,4,8.71078e-08,0.15836,0.84164,0.0407092,0.959291
0.01,4,8.74648e-08,0.154761,0.845239,0.0301263,0.969874
0.01,4,8.78218e-08,0.144004,0.855996,0.0170118,0.982988
0.01,4,8.81788e-08,0.136934,0.863066,0.0108552,0.989145
0.01,4,8.85358e-08,0.135763,0.864237,0.00614542,0.993855
0.01,4,8.88928e-08,0.13453,0.86547,0.00222836,0.997772
0.01,4,8.92498e-08,0.140443,0.859557,0.00078084,0.999219
0.01,4,8.96068e-08,0.142596,0.857404,0.000515882,0.999484
0.01,4,8.99638e-08,0.142042,0.857958,0.0019819,0.998018
0.01,4,9.03208e-08,0.146917,0.853083,0.00671603,0.993284
0.01,4,9.06778e-08,0.144362,0.855638,0.0100325,0.989968
0.01,4,9.10348e-08,0.15966,0.84034,0.0237324,0.976268
0.01,4,9.13918e-08,0.167833,0.832167,0.0300629,0.969937
0.01,4,9.17488e-08,0.172005,0.827995,0.0389409,0.961059
0.01,4,9.21058e-08,0.180035,0.819965,0.0537252,0.946275
0.01,4,9.24628e-08,0.186306,0.813694,0.0667434,0.933257
0.01,4,9.28198e-08,0.193485,0.806515,0.0833726,0.916627
0.01,4,9.31768e-08,0.207143,0.792857,0.104918,0.895082
0.01,4,9.35338e-08,0.210863,0.789137,0.116581,0.883419
0.01,4,9.38908e-08,0.2233,0.7767,0.144518,0.855482
0.01,4,9.42478e-08,0.235298,0.764702,0.166919,0.833081
0.01,4,9.46048e-08,0.259196,0.740804,0.200388,0.799612
0.01,4,9.49618e-08,0.276185,0.723815,0.218436,0.781564
0.01,4,9.53188e-08,0.297152,0.702848,0.246607,0.753393
0.01,4,9.56758e-08,0.319096,0.680904,0.274433,0.725567
0.01,4,9.60328e-08,0.333277,0.666723,0.293799,0.706201
0.01,4,9.63898e-08,0.342159,0.657841,0.317301,0.682699
0.01,4,9.67468e-08,0.377887,0.622113,0.373609,0.626391
0.01,4,9.71038e-08,0.409358,0.590642,0.399212,0.600788
0.01,4,9.74608e-08,0.430148,0.569852,0.418814,0.581186
0.01,4,9.78178e-08,0.456315,0.543685,0.453588,0.546412
0.01,4,9.81748e-08,0.491382,0.508618,0.492997,0.507003
0.01,4,9.85318e-08,0.51596,0.48404,0.513602,0.486398
0.01,4,9.88888e-08,0.545266,0.454734,0.549888,0.450112
0.01,4,9.92458e-08,0.56013,0.43987,0.567068,0.432932
0.01,4,9.96028e-08,0.593199,0.406801,0.617047,0.382953
0.01,4,9.99598e-08,0.616075,0.383925,0.639043,0.360957
0.01,4,1.00317e-07,0.649101,0.350899,0.679698,0.320302
0.01,4,1.00674e-07,0.663571,0.336429,0.691711,0.308289
0.01,4,1.01031e-07,0.687601,0.312399,0.729204,0.270796
0.01,4,1.01388e-07,0.704719,0.295281,0.750589,0.249411
0.01,4,1.01745e-07,0.722719,0.277281,0.780099,0.219901
0.01,4,1.02102e-07,0.727272,0.272728,0.79355,0.20645
0.01,4,1.02459e-07,0.735263,0.264737,0.822176,0.177824
0.01,4,1.02816e-07,0.744074,0.255926,0.84745,0.15255
0.01,4,1.03173e-07,0.750832,0.249168,0.868485,0.131515
0.01,4,1.0353e-07,0.757307,0.242693,0.889755,0.110245
0.01,4,1.03887e-07,0.767528,0.232472,0.91153,0.08847
0.01,4,1.04244e-07,0.785143,0.214857,0.933144,0.0668556
0.01,4,1.04601e-07,0.784723,0.215277,0.938253,0.0617466
0.01,4,1.04958e-07,0.800136,0.199864,0.960821,0.0391789
0.01,4,1.05315e-07,0.796486,0.203514,0.964417,0.0355829
0.01,4,1.05672e-07,0.803332,0.196668,0.979262,0.0207381
0.01,4,1.06029e-07,0.811618,0.188382,0.987603,0.012397
0.01,4,1.06386e-07,0.821427,0.178573,0.994229,0.00577097
0.01,4,1.06743e-07,0.835355,0.164645,0.998452,0.00154794
0.01,4,1.071e-07,0.841243,0.158757,0.999651,0.000349098
0.01,4,1.07457e-07,0.844344,0.155656,0.999674,0.000325679
0.01,4,1.07814e-07,0.839991,0.160009,0.996879,0.00312132
0.01,4,1.08171e-07,0.837316,0.162684,0.993482,0.00651781
0.01,4,1.08528e-07,0.843359,0.156641,0.990322,0.00967784
0.01,4,1.08885e-07,0.846364,0.153636,0.982768,0.017232
0.01,4,1.09242e-07,0.833284,0.166716,0.966918,0.0330816
0.01,4,1.09599e-07,0.822217,0.177783,0.957026,0.0429738
0.01,4,1.09956e-07,0.805078,0.194922,0.94103,0.0589702
0.01,4,1.10313e-07,0.800192,0.199808,0.934893,0.0651072
0.01,4,1.1067e-07,0.796416,0.203584,0.920236,0.0797637
0.01,4,1.11027e-07,0.78285,0.21715,0.89639,0.10361
0.01,4,1.11384e-07,0.76246,0.23754,0.872222,0.127778
0.01,4,1.11741e-07,0.748277,0.251723,0.856825,0.143175
0.01,4,1.12098e-07,0.726012,0.273988,0.828286,0.171714
0.01,4,1.12455e-07,0.709805,0.290195,0.809383,0.190617
0.01,4,1.12812e-07,0.685856,0.314144,0.777882,0.222118
0.01,4,1.13169e-07,0.657583,0.342417,0.748733,0.251267
0.01,4,1.13526e-07,0.625542,0.374458,0.718717,0.281283
0.01,4,1.13883e-07,0.600383,0.399617,0.698108,0.301892
0.01,4,1.1424e-07,0.573151,0.426849,0.667791,0.332209
0.01,4,1.14597e-07,0.545407,0.454593,0.638402,0.361598
0.01,4,1.14954e-07,0.527263,0.472737,0.616857,0.383143
0.01,4,1.15311e-07,0.503592,0.496408,0.579619,0.420381
0.01,4,1.15668e-07,0.488537,0.511463,0.557267,0.442733
0.01,4,1.16025e-07,0.468155,0.531845,0.5199,0.4801
0.01,4,1.16382e-07,0.43801,0.56199,0.479235,0.520765
0.01,4,1.16739e-07,0.415444,0.584556,0.454681,0.545319
0.01,4,1.17096e-07,0.393506,0.606494,0.423843,0.576157
0.01,4,1.17453e-07,0.380252,0.619748,0.400941,0.599059
0.01,4,1.1781e-07,0.351248,0.648752,0.354004,0.645996
0.01,4,1.18167e-07,0.323652,0.676348,0.324979,0.675021
0.01,4,1.18524e-07,0.296992,0.703008,0.295271,0.704729
0.01,4,1.18881e-07,0.283248,0.716752,0.278479,0.721521
0.01,4,1.19238e-07,0.261819,0.738181,0.242552,0.757448
0.01,4,1.19595e-07,0.246548,0.753452,0.221474,0.778526
0.01,4,1.19952e-07,0.231224,0.768776,0.194742,0.805258
0.01,4,1.20309e-07,0.222402,0.777598,0.175539,0.824461
0.01,4,1.20666e-07,0.207302,0.792698,0.146301,0.853699
0.01,4,1.21023e-07,0.192325,0.807675,0.125287,0.874713
0.01,4,1.2138e-07,0.166823,0.833177,0.095167,0.904833
0.01,4,1.21737e-07,0.1586,0.8414,0.0889177,0.911082
0.01,4,1.22094e-07,0.146555,0.853445,0.0681363,0.931864
0.01,4,1.22451e-07,0.149111,0.850889,0.0618121,0.938188
0.01,4,1.22808e-07,0.152059,0.847941,0.0469204,0.95308
0.01,4,1.23165e-07,0.162128,0.837872,0.0378079,0.962192
0.01,4,1.23522e-07,0.156578,0.843422,0.0198847,0.980115
0.01,4,1.23879e-07,0.14682,0.85318,0.0106122,0.989388
0.01,4,1.24236e-07,0.143975,0.856025,0.00622718,0.993773
0.01,4,1.24593e-07,0.153961,0.846039,0.00429003,0.99571
0.01,4,1.2495e-07,0.16595,0.83405,0.00146778,0.998532
0.01,4,1.25307e-07,0.168815,0.831185,0.000478038,0.999522
0.01,4,1.25664e-07,0.172653,0.827347,0.00237166,0.997628
0.01,4,1.26021e-07,0.177156,0.822844,0.00602131,0.993979
0.01,4,1.26378e-07,0.19043,0.80957,0.013604,0.986396
0.01,4,1.26735e-07,0.20707,0.79293,0.0228696,0.97713
0.01,4,1.27092e-07,0.230927,0.769073,0.0357257,0.964274
0.01,4,1.27449e-07,0.24773,0.75227,0.0436956,0.956304
0.01,4,1.27806e-07,0.24575,0.75425,0.0478335,0.952167
0.01,4,1.28163e-07,0.264024,0.735976,0.0726625,0.927337
0.01,4,1.2852e-07,0.275,0.725,0.0848426,0.915157
0.01,4,1.28877e-07,0.282527,0.717473,0.100826,0.899174
0.01,4,1.29234e-07,0.300346,0.699654,0.126557,0.873443
0.01,4,1.29591e-07,0.310604,0.689396,0.141621,0.858379
0.01,4,1.29948e-07,0.315339,0.684661,0.15875,0.84125
0.01,4,1.30305e-07,0.342253,0.657747,0.200512,0.799488
0.01,4,1.30662e-07,0.357772,0.642228,0.214623,0.785377
0.01,4,1.31019e-07,0.377894,0.622106,0.24498,0.75502
0.01,4,1.31376e-07,0.405777,0.594223,0.280194,0.719806
0.01,4,1.31733e-07,0.434203,0.565797,0.309588,0.690412
0.01,4,1.3209e-07,0.45779,0.54221,0.334186,0.665814
0.01,4,1.32447e-07,0.47941,0.52059,0.361294,0.638706
0.01,4,1.32804e-07,0.48632,0.51368,0.377199,0.622801
0.01,4,1.33161e-07,0.517065,0.482935,0.432028,0.567972
0.01,4,1.33518e-07,0.536565,0.463435,0.451037,0.548963
0.01,4,1.33875e-07,0.554073,0.445927,0.480802,0.519198
0.01,4,1.34232e-07,0.560068,0.439932,0.500102,0.499898
0.01,4,1.34589e-07,0.589209,0.410791,0.557136,0.442864
0.01,4,1.34946e-07,0.606842,0.393158,0.576953,0.423047
0.01,4,1.35303e-07,0.618452,0.381548,0.602828,0.397172
0.01,4,1.3566e-07,0.637494,0.362506,0.640579,0.359421
0.01,4,1.36017e-07,0.646461,0.353539,0.662482,0.337518
0.01,4,1.36374e-07,0.667856,0.332144,0.705109,0.294891
0.01,4,1.36731e-07,0.68295,0.31705,0.728861,0.271139
0.01,4,1.37088e-07,0.694359,0.305641,0.753714,0.246286
0.01,4,1.37445e-07,0.703654,0.296346,0.778711,0.221289
0.01,4,1.37802e-07,0.714585,0.285415,0.806752,0.193248
0.01,4,1.38159e-07,0.726841,0.273159,0.831466,0.168534
0.01,4,1.38516e-07,0.7567,0.2433,0.868283,0.131717
0.01,4,1.38873e-07,0.762872,0.237128,0.872117,0.127883
0.01,4,1.3923e-07,0.767011,0.232989,0.891261,0.108739
0.01,4,1.39587e-07,0.779597,0.220403,0.915649,0.0843511
0.01,4,1.39944e-07,0.784609,0.215391,0.928926,0.0710741
0.01,4,1.40301e-07,0.791312,0.208688,0.945994,0.0540055
0.01,4,1.40658e-07,0.800438,0.199562,0.960876,0.0391237
0.01,4,1.41015e-07,0.800823,0.199177,0.968879,0.0311208
0.01,4,1.41372e-07,0.796603,0.203397,0.977429,0.0225709
0.01,4,1.41729e-07,0.790026,0.209974,0.985167,0.0148333
0.01,4,1.42086e-07,0.790532,0.209468,0.993536,0.00646359
0.01,4,1.42443e-07,0.78794,0.21206,0.997319,0.00268099
0.01,4,1.428e-07,0.784825,0.215175,0.999413,0.000587046
0.01,4,1.43157e-07,0.78085,0.21915,0.999457,0.00054338
0.01,4,1.43514e-07,0.781009,0.218991,0.99813,0.00186974
0.01,4,1.43871e-07,0.781143,0.218857,0.994574,0.00542631
0.01,4,1.44228e-07,0.77032,0.22968,0.986643,0.013357
0.01,4,1.44585e-07,0.768912,0.231088,0.982036,0.0179637
0.01,4,1.44942e-07,0.769177,0.230823,0.973662,0.026338
0.01,4,1.45299e-07,0.759646,0.240354,0.958619,0.0413809
0.01,4,1.45656e-07,0.742328,0.257672,0.941707,0.0582926
0.01,4,1.46013e-07,0.737333,0.262667,0.934054,0.0659459
0.01,4,1.4637e-07,0.719152,0.280848,0.909904,0.090096
0.01,4,1.46727e-07,0.696695,0.303305,0.889125,0.110875
0.01,4,1.47084e-07,0.688995,0.311005,0.879898,0.120102
0.01,4,1.47441e-07,0.672865,0.327135,0.853287,0.146713
0.01,4,1.47798e-07,0.654128,0.345872,0.829692,0.170308
0.01,4,1.48155e-07,0.628692,0.371308,0.800955,0.199045
0.01,4,1.48512e-07,0.615298,0.384702,0.785952,0.214048
0.01,4,1.48869e-07,0.590215,0.409785,0.750169,0.249831
0.01,4,1.49226e-07,0.563658,0.436342,0.721177,0.278823
0.01,4,1.49583e-07,0.539287,0.460713,0.694571,0.305429
0.01,4,1.4994e-07,0.528474,0.471526,0.67759,0.32241
0.01,4,1.50297e-07,0.498779,0.501221,0.630602,0.369398
0.01,4,1.50654e-07,0.476522,0.523478,0.606516,0.393484
0.01,4,1.51011e-07,0.470419,0.529581,0.590625,0.409375
0.01,4,1.51368e-07,0.453772,0.546228,0.548692,0.451308
0.01,4,1.51725e-07,0.429443,0.570557,0.509553,0.490447
0.01,4,1.52082e-07,0.413395,0.586605,0.486359,0.513641
0.01,4,1.52439e-07,0.389129,0.610871,0.446943,0.553057
0.01,4,1.52796e-07,0.360605,0.639395,0.411572,0.588428
0.01,4,1.53153e-07,0.344342,0.655658,0.393555,0.606445
0.01,4,1.5351e-07,0.324202,0.675798,0.358067,0.641933
0.01,4,1.53867e-07,0.305367,0.694633,0.329436,0.670564
0.01,4,1.54224e-07,0.288624,0.711376,0.301133,0.698867
0.01,4,1.54581e-07,0.261929,0.738071,0.263085,0.736915
0.01,4,1.54938e-07,0.239116,0.760884,0.237563,0.762437
0.01,4,1.55295e-07,0.226355,0.773645,0.219446,0.780554
0.01,4,1.55652e-07,0.212245,0.787755,0.190883,0.809117
0.01,4,1.56009e-07,0.210707,0.789293,0.177804,0.822196
0.01,4,1.56366e-07,0.198449,0.801551,0.14454,0.85546
0.01,4,1.56723e-07,0.196773,0.803227,0.131189,0.868811
0.01,4,1.5708e-07,0.188049,0.811951,0.104026,0.895974
0.01,4,1.57437e-07,0.168398,0.831602,0.0766126,0.923387
0.01,4,1.57794e-07,0.162067,0.837933,0.0678894,0.932111
0.01,4,1.58151e-07,0.151795,0.848205,0.0498753,0.950125
0.01,4,1.58508e-07,0.150346,0.849654,0.0411571,0.958843
0.01,4,1.58865e-07,0.151769,0.848231,0.0300348,0.969965
0.01,4,1.59222e-07,0.158509,0.841491,0.0219333,0.978067
0.01,4,1.59579e-07,0.163727,0.836273,0.0128339,0.987166
0.01,4,1.59936e-07,0.170834,0.829166,0.0069832,0.993017
0.01,4,1.60293e-07,0.182653,0.817347,0.00320753,0.996792
0.01,4,1.6065e-07,0.185334,0.814666,0.000379017,0.999621
0.01,4,1.61007e-07,0.192592,0.807408,0.000822833,0.999177
0.01,4,1.61364e-07,0.210713,0.789287,0.004428,0.995572
0.01,4,1.61721e-07,0.235042,0.764958,0.0104994,0.989501
0.01,4,1.62078e-07,0.251225,0.748775,0.0147236,0.985276
0.01,4,1.62435e-07,0.270625,0.729375,0.02406,0.97594
0.01,4,1.62792e-07,0.283175,0.716825,0.0318558,0.968144
0.01,4,1.63149e-07,0.298585,0.701415,0.0447757,0.955224
0.01,4,1.63506e-07,0.303338,0.696662,0.0528056,0.947194
0.01,4,1.63863e-07,0.326168,0.673832,0.0769152,0.923085
0.01,4,1.6422e-07,0.339619,0.660381,0.0888123,0.911188
0.01,4,1.64577e-07,0.351408,0.648592,0.105425,0.894575
0.01,4,1.64934e-07,0.366579,0.633421,0.127165,0.872835
0.01,4,1.65291e-07,0.390305,0.609695,0.154525,0.845475
0.01,4,1.65648e-07,0.411724,0.588276,0.175639,0.824361
0.01,4,1.66005e-07,0.431923,0.568077,0.20001,0.79999
0.01,4,1.66362e-07,0.46703,0.53297,0.238577,0.761423
0.01,4,1.66719e-07,0.498073,0.501927,0.261345,0.738655
0.01,4,1.67076e-07,0.520462,0.479538,0.281899,0.718101
0.01,4,1.67433e-07,0.540228,0.459772,0.307558,0.692442
0.01,4,1.6779e-07,0.561513,0.438487,0.337974,0.662026
0.01,4,1.68147e-07,0.57515,0.42485,0.360554,0.639446
0.01,4,1.68504e-07,0.591131,0.408869,0.393218,0.606782
0.01,4,1.68861e-07,0.607859,0.392141,0.424393,0.575607
0.01,4,1.69218e-07,0.617517,0.382483,0.449821,0.550179
0.01,4,1.69575e-07,0.639901,0.360099,0.493599,0.506401
0.01,4,1.69932e-07,0.647314,0.352686,0.510339,0.489661
0.01,4,1.70289e-07,0.66628,0.33372,0.555708,0.444292
0.01,4,1.70646e-07,0.691637,0.308363,0.594358,0.405642
0.01,4,1.71003e-07,0.709646,0.290354,0.618764,0.381236
0.01,4,1.7136e-07,0.727234,0.272766,0.650193,0.349807
0.01,4,1.71717e-07,0.732563,0.267437,0.667735,0.332265
0.01,4,1.72074e-07,0.744644,0.255356,0.704545,0.295455
0.01,4,1.72431e-07,0.745174,0.254826,0.721317,0.278683
0.01,4,1.72788e-07,0.756665,0.243335,0.760835,0.239165
0.01,4,1.73145e-07,0.765286,0.234714,0.785545,0.214455
0.01,4,1.73502e-07,0.758704,0.241296,0.795957,0.204043
0.01,4,1.73859e-07,0.760796,0.239204,0.829282,0.170718
0.01,4,1.74216e-07,0.774651,0.225349,0.862948,0.137052
0.01,4,1.74573e-07,0.783453,0.216547,0.880031,0.119969
0.01,4,1.7493e-07,0.783826,0.216174,0.894398,0.105602
0.01,4,1.75287e-07,0.78626,0.21374,0.915286,0.0847138
0.01,4,1.75644e-07,0.789316,0.210684,0.933059,0.0669408
0.01,4,1.76001e-07,0.787705,0.212295,0.945069,0.0549309
0.01,4,1.76358e-07,0.78479,0.21521,0.958369,0.0416314
0.01,4,1.76715e-07,0.781836,0.218164,0.970278,0.029722
0.01,4,1.77072e-07,0.78097,0.21903,0.981148,0.0188518
0.01,4,1.77429e-07,0.777773,0.222227,0.988454,0.0115459
0.01,4,1.77786e-07,0.771858,0.228142,0.993658,0.00634151
0.01,4,1.78143e-07,0.760137,0.239863,0.996862,0.0031378
0.01,4,1.785e-07,0.746211,0.253789,0.998908,0.00109154
0.01,4,1.78857e-07,0.732678,0.267322,0.999281,0.000718683
0.01,4,1.79214e-07,0.710112,0.289888,0.996666,0.00333396
0.01,4,1.79571e-07,0.700231,0.299769,0.994635,0.00536498
0.01,4,1.79928e-07,0.708444,0.291556,0.992806,0.00719391
0.01,4,1.80285e-07,0.692814,0.307186,0.980083,0.0199167
0.01,4,1.80642e-07,0.681894,0.318106,0.972675,0.027325
0.01,4,1.80999e-07,0.685502,0.314498,0.967618,0.0323817
0.01,4,1.81356e-07,0.668283,0.331717,0.946315,0.0536855
0.01,4,1.81713e-07,0.658049,0.341951,0.936636,0.0633644
0.01,4,1.8207e-07,0.659652,0.340348,0.926704,0.0732961
0.01,4,1.82427e-07,0.642006,0.357994,0.898894,0.101106
0.01,4,1.82784e-07,0.638559,0.361441,0.889789,0.110211
0.01,4,1.83141e-07,0.619213,0.380787,0.85723,0.14277
0.01,4,1.83498e-07,0.59898,0.40102,0.834742,0.165258
0.01,4,1.83855e-07,0.579955,0.420045,0.812656,0.187344
0.01,4,1.84212e-07,0.550542,0.449458,0.778605,0.221395
0.01,4,1.84569e-07,0.518858,0.481142,0.750675,0.249325
0.01,4,1.84926e-07,0.506014,0.493986,0.741295,0.258705
0.01,4,1.85283e-07,0.476961,0.523039,0.699333,0.300667
0.01,4,1.8564e-07,0.456093,0.543907,0.678925,0.321075
0.01,4,1.85997e-07,0.42826,0.57174,0.642432,0.357568
0.01,4,1.86354e-07,0.416427,0.583573,0.627314,0.372686
0.01,4,1.86711e-07,0.40832,0.59168,0.600575,0.399425
0.01,4,1.87068e-07,0.389748,0.610252,0.558933,0.441067
0.01,4,1.87425e-07,0.388537,0.611463,0.543544,0.456456
0.01,4,1.87782e-07,0.364541,0.635459,0.487977,0.512023
0.01,4,1.88139e-07,0.342627,0.657373,0.458382,0.541618
0.01,4,1.88496e-07,0.321459,0.678541,0.426405,0.573595
0.01,4,1.88853e-07,0.306135,0.693865,0.399106,0.600894
0.01,4,1.8921e-07,0.288619,0.711381,0.365368,0.634632
0.01,4,1.89567e-07,0.28309,0.71691,0.348006,0.651994
0.01,4,1.89924e-07,0.285267,0.714733,0.325338,0.674662
0.01,4,1.90281e-07,0.275263,0.724737,0.281961,0.718039
0.01,4,1.90638e-07,0.266483,0.733517,0.255769,0.744231
0.01,4,1.90995e-07,0.245801,0.754199,0.218201,0.781799
0.01,4,1.91352e-07,0.222325,0.777675,0.188856,0.811144
0.01,4,1.91709e-07,0.217743,0.782257,0.181037,0.818963
0.01,4,1.92066e-07,0.211538,0.788462,0.155538,0.844462
0.01,4,1.92423e-07,0.188236,0.811764,0.118435,0.881565
0.01,4,1.9278e-07,0.179514,0.820486,0.110085,0.889915
0.01,4,1.93137e-07,0.169064,0.830936,0.0897634,0.910237
0.01,4,1.93494e-07,0.157473,0.842527,0.0708492,0.929151
0.01,4,1.93851e-07,0.154206,0.845794,0.0590436,0.940956
0.01,4,1.94208e-07,0.154976,0.845024,0.0473387,0.952661
0.01,4,1.94565e-07,0.148887,0.851113,0.031138,0.968862
0.01,4,1.94922e-07,0.150906,0.849094,0.0239262,0.976074
0.01,4,1.95279e-07,0.154747,0.845253,0.0151797,0.98482
0.01,4,1.95636e-07,0.163313,0.836687,0.00959261,0.990407
0.01,4,1.95993e-07,0.171744,0.828256,0.00426529,0.995735
0.01,4,1.9635e-07,0.184087,0.815913,0.00164788,0.998352
0.01,4,1.96707e-07,0.192736,0.807264,0.000476591,0.999523
0.01,4,1.97064e-07,0.21786,0.78214,0.00281893,0.997181
0.01,4,1.97421e-07,0.233251,0.766749,0.00428014,0.99572
0.01,4,1.97778e-07,0.245276,0.754724,0.00791749,0.992083
0.01,4,1.98135e-07,0.255416,0.744584,0.0134653,0.986535
0.01,4,1.98492e-07,0.271957,0.728043,0.0227008,0.977299
0.01,4,1.98849e-07,0.297469,0.702531,0.0362988,0.963701
0.01,4,1.99206e-07,0.314303,0.685697,0.0445088,0.955491
0.01,4,1.99563e-07,0.331864,0.668136,0.058122,0.941878
0.01,4,1.9992e-07,0.349221,0.650779,0.0730173,0.926983
0.01,4,2.00277e-07,0.368612,0.631388,0.0909214,0.909079
0.01,4,2.00634e-07,0.393885,0.606115,0.11308,0.88692
0.01,4,2.00991e-07,0.419647,0.580353,0.133352,0.866648
0.01,4,2.01348e-07,0.425732,0.574268,0.140564,0.859436
0.01,4,2.01705e-07,0.441695,0.558305,0.170289,0.829711
0.01,4,2.02062e-07,0.461374,0.538626,0.197667,0.802333
0.01,4,2.02419e-07,0.484853,0.515147,0.225963,0.774037
0.01,4,2.02776e-07,0.510451,0.489549,0.254758,0.745242
0.01,4,2.03133e-07,0.538785,0.461215,0.285973,0.714027
0.01,4,2.0349e-07,0.56352,0.43648,0.310709,0.689291
0.01,4,2.03847e-07,0.588822,0.411178,0.341022,0.658978
0.01,4,2.04204e-07,0.617649,0.382351,0.374627,0.625373
0.01,4,2.04561e-07,0.640788,0.359212,0.399092,0.600908
0.01,4,2.04918e-07,0.664617,0.335383,0.431182,0.568818
0.01,4,2.05275e-07,0.685858,0.314142,0.46022,0.53978
0.01,4,2.05632e-07,0.711332,0.288668,0.498125,0.501875
0.01,4,2.05989e-07,0.736798,0.263202,0.531969,0.468031
0.01,4,2.06346e-07,0.759223,0.240777,0.560266,0.439734
0.01,4,2.06703e-07,0.778788,0.221212,0.589073,0.410927
0.01,4,2.0706e-07,0.799107,0.200893,0.621862,0.378138
0.01,4,2.07417e-07,0.819918,0.180082,0.653378,0.346622
0.01,4,2.07774e-07,0.831684,0.168316,0.673685,0.326315
0.01,4,2.08131e-07,0.848621,0.151379,0.710119,0.289881
0.01,4,2.08488e-07,0.853947,0.146053,0.724344,0.275656
0.01,4,2.08845e-07,0.86964,0.13036,0.76748,0.23252
0.01,4,2.09202e-07,0.88503,0.11497,0.796996,0.203004
0.01,4,2.09559e-07,0.88698,0.11302,0.807283,0.192717
0.01,4,2.09916e-07,0.890263,0.109737,0.834721,0.165279
0.01,4,2.10273e-07,0.89119,0.10881,0.856438,0.143562
0.01,4,2.1063e-07,0.898192,0.101808,0.886236,0.113764
0.01,4,2.10987e-07,0.89864,0.10136,0.900608,0.0993922
0.01,4,2.11344e-07,0.889304,0.110696,0.911526,0.0884739
0.01,4,2.11701e-07,0.888874,0.111126,0.936917,0.0630834
0.01,4,2.12058e-07,0.888259,0.111741,0.951941,0.0480586
0.01,4,2.12415e-07,0.885587,0.114413,0.963646,0.036354
0.01,4,2.12772e-07,0.883793,0.116207,0.975349,0.0246509
0.01,4,2.13129e-07,0.877448,0.122552,0.982513,0.0174874
0.01,4,2.13486e-07,0.861525,0.138475,0.987017,0.0129832
0.01,4,2.13842e-07,0.842391,0.157609,0.992338,0.00766168
0.01,4,2.14199e-07,0.829388,0.170612,0.997464,0.00253551
0.01,4,2.14556e-07,0.807014,0.192986,0.998281,0.00171854
0.01,4,2.14913e-07,0.780849,0.219151,0.998231,0.00176937
0.01,4,2.1527e-07,0.76908,0.23092,0.997815,0.00218505
0.01,4,2.15627e-07,0.758133,0.241867,0.994705,0.00529461
0.01,4,2.15984e-07,0.730858,0.269142,0.985547,0.0144531
0.01,4,2.16341e-07,0.693709,0.306291,0.974415,0.0255847
0.01,4,2.16698e-07,0.679547,0.320453,0.973357,0.0266427
0.01,4,2.17055e-07,0.644426,0.355574,0.954131,0.0458691
0.01,4,2.17412e-07,0.625126,0.374874,0.948292,0.0517077
0.01,4,2.17769e-07,0.601092,0.398908,0.931452,0.0685476
0.01,4,2.18126e-07,0.570342,0.429658,0.911619,0.0883809
0.01,4,2.18483e-07,0.550038,0.449962,0.899719,0.100281
0.01,4,2.1884e-07,0.518044,0.481956,0.872436,0.127564
0.01,4,2.19197e-07,0.488602,0.511398,0.852661,0.147339
0.01,4,2.19554e-07,0.457855,0.542145,0.828824,0.171176
0.01,4,2.19911e-07,0.43397,0.56603,0.809221,0.190779
0.01,4,2.20268e-07,0.414525,0.585475,0.787334,0.212666
0.01,4,2.20625e-07,0.393381,0.606619,0.759802,0.240198
0.01,4,2.20982e-07,0.361336,0.638664,0.721928,0.278072
0.01,4,2.21339e-07,0.334016,0.665984,0.697028,0.302972
0.01,4,2.21696e-07,0.31626,0.68374,0.676797,0.323203
0.01,4,2.22053e-07,0.289194,0.710806,0.637267,0.362733
0.01,4,2.2241e-07,0.268755,0.731245,0.612788,0.387212
0.01,4,2.22767e-07,0.240616,0.759384,0.572294,0.427706
0.01,4,2.23124e-07,0.224274,0.775726,0.554376,0.445624
0.01,4,2.23481e-07,0.20317,0.79683,0.516163,0.483837
0.01,4,2.23838e-07,0.191192,0.808808,0.493544,0.506456
0.01,4,2.24195e-07,0.176438,0.823562,0.456236,0.543764
0.01,4,2.24552e-07,0.168535,0.831465,0.431974,0.568026
0.01,4,2.24909e-07,0.156072,0.843928,0.393494,0.606506
0.01,4,2.25266e-07,0.1465,0.8535,0.36559,0.63441
0.01,4,2.25623e-07,0.135478,0.864522,0.330933,0.669067
0.01,4,2.2598e-07,0.115767,0.884233,0.28724,0.71276
0.01,4,2.26337e-07,0.0993651,0.900635,0.26059,0.73941
0.01,4,2.26694e-07,0.094525,0.905475,0.246389,0.753611
0.01,4,2.27051e-07,0.0952463,0.904754,0.226188,0.773812
0.01,4,2.27408e-07,0.100153,0.899847,0.203406,0.796594
0.01,4,2.27765e-07,0.0999461,0.900054,0.170623,0.829377
0.01,4,2.28122e-07,0.102568,0.897432,0.149608,0.850392
0.01,4,2.28479e-07,0.113424,0.886576,0.134512,0.865488
0.01,4,2.28836e-07,0.125182,0.874818,0.111887,0.888113
0.01,4,2.29193e-07,0.138904,0.861096,0.0926886,0.907311
0.01,4,2.2955e-07,0.148229,0.851771,0.0708651,0.929135
0.01,4,2.29907e-07,0.164925,0.835075,0.0595203,0.94048
